wiki_ID,mov_name,year,month,revenue,numVotes,averageRating
33096336,"Jeff, Who Lives at Home",2011,9,4269426.0,65156,6.4
5181423,Aar-Paar,1954,,,348,6.6
31348830,Pranchiyettan and The Saint,2011,,,6023,8.3
9899642,Live It Up!,1963,,,185,5.6
26068632,The Final Cut,1996,6,,1227,5.5
21132951,Aparan,1988,,,467,7.9
7154611,The Man in Grey,1943,,,1538,6.5
28826929,Guerra di Troia,1961,,,619,5.8
33459944,Shakal Pe Mat Ja,2011,11,,46,5.2
7521477,Betty Boop's May Party,1933,5,,214,6.8
21260121,Kickboxer 3,1992,,,3499,4.1
7026346,So Happy Together,2004,,,67,6.3
4953051,The Bridge,2006,,,12038,7.2
22592501,The Eclipse,2009,4,,3081,6.0
1904367,Das schreckliche Mädchen,1990,2,,2720,7.3
28542372,Magyar vándor,2004,2,,3962,5.5
9104619,Palmy Days,1931,,1600000.0,621,6.9
20695394,Silver Queen,1942,11,,180,5.8
34235410,The Amityville Haunting,2011,12,,2461,2.6
21312403,Nenè,1977,,,355,6.3
24207129,A Single Man,2009,9,24964890.0,116370,7.5
28400904,Typeface,2009,,,216,6.5
31337689,The Frightened Man,1952,3,,186,6.2
18635843,Forgotten Refugees,2005,,,10,8.7
25736891,Wrestling,2008,,,92,5.9
15096320,Return to Babylon,2012,12,,209,6.2
1533733,The Mortal Storm,1940,,,5860,7.7
34061686,The Cub,1915,7,,32,6.0
10706435,Ganga Ki Lahren,1964,,,39,6.8
5464664,Billy the Kid,1941,5,,1050,5.7
35882350,Al moraheqat,1961,6,,102,6.8
32529406,Ninnishtam Ennishtam 2,2011,7,,12,3.5
4572965,Hostel 2,2007,6,35619521.0,94333,5.5
27290119,Mollenard,1938,1,,322,7.4
25897109,Superfantagenio,1987,4,,3489,5.3
24051028,No Time for Sergeants,1958,5,,4356,7.5
29801922,The Conquest,1996,12,,1117,2.6
14734420,Pies and Guys,1958,6,,236,5.9
7536753,10 Minutes,2002,11,,1220,7.7
34525535,Moondru Per Moondru Kaadhal,2012,,,307,5.1
33624347,Meri Biwi Ka Jawaab Nahin,2004,7,,757,3.5
8763366,Jekyll and Hyde... Together Again,1982,,,1346,6.0
17711304,Rendezvous,1935,10,,990,6.6
7876902,Abhilasha,1983,3,,248,7.8
25847898,Tora-san's Dream-Come-True,1972,12,,110,6.8
13293417,Innocent Sorcerers,1960,12,,1504,7.3
9248665,The Devils Nightmare,1971,,,2131,5.9
24009114,Strange Illusion,1945,3,,1104,6.2
28492703,Plašitelj kormorana,1998,,,29,8.0
10142493,Where's That Fire?,1940,,,409,7.1
22644907,The Little Blonde Dead,1993,3,,1097,6.7
9408752,Bastards of the Party,2005,,,548,8.1
5774478,Wetback: The Undocumented Documentary,2005,,,149,7.5
25214436,Apache Blood,1975,6,,270,3.0
25075517,If Winter Comes,1947,12,,720,6.3
1169305,Okinawa Rendez-vous,2000,,,502,6.0
22378288,Istoria mias zois,1965,,,107,6.2
19036329,The Happy Road,1957,6,,462,5.9
12771649,Berkeley,2005,,,265,5.0
20695060,Pink Suds,1979,12,,111,5.6
33023297,Seytan,1974,,,1118,4.5
11227773,Wisdom of the Pretzel,2002,,,217,6.2
24011286,Six-Gun Trail,1938,11,,89,5.5
9889964,Baaghi: A Rebel for Love,1990,12,,1796,5.9
28388755,Nice Guy Johnny,2010,10,,1883,6.2
5884079,Bangkok Dangerous,2008,8,82486154.0,57861,5.3
4633426,"Napló apámnak, anyámnak",1956,,,241,6.6
1781048,Charro!,1969,,,2298,5.6
9205349,Hob wa Dumoo`,1955,,,55,6.1
29661508,Seenu,2000,10,,8,5.5
28024741,Hole in the Paper Sky,2008,1,,173,6.8
20567826,Straight from the Heart,1994,,,35,6.0
15670779,The House of Mirth,2000,10,,7932,7.0
31227417,Boogie-Woogie Dream,1944,7,,66,7.1
17807776,The Magic Hour,2008,6,,1711,7.1
2553539,A Dog's Life,1918,4,,9370,7.7
14709757,Bonanza: The Return,1993,,,330,5.7
19247704,Runaway Match,1903,11,,44,5.7
32956142,Lonely Fifteen,1982,,,93,6.5
17028988,Nailed,2009,,,8936,4.1
15337014,The Whistle Blower,1987,,,2547,6.2
17635680,Young Breasts,1958,9,,38,7.0
19840260,Middle Sexes: Redefining He and She,2005,,,285,6.9
8316526,Lifeguard,1976,7,,1757,6.6
817057,Outland,1981,5,,31707,6.6
34994883,The English Marriage,1934,,,53,7.3
33616397,Yankee Doodle Pink,1978,12,,107,4.7
29004995,Band Baaja Baaraat,2010,,,17780,7.2
9993314,La Culpa,1969,,,29,6.7
399402,Cinderella,1950,2,85000000.0,170270,7.3
29302351,Vengayam,2011,8,,22,7.0
31157561,Owd Bob,1998,2,,410,6.2
22224559,The Last Song,2010,3,89041656.0,91278,6.0
1222278,Vincent,1982,,,24027,8.3
13726036,Fatty's Plucky Pup,1915,6,,256,6.1
8437284,Cash,2007,8,,2052,3.4
937852,Mister Smile,1999,9,,28,5.8
23346792,Die Jungfrau auf dem Dach,1954,1,,100,5.6
12868752,Futile Attraction,2005,10,,143,5.1
4200912,Zebra Lounge,2001,10,,2096,4.7
7844547,Sleeping Beauties,1999,6,,230,6.5
3163300,Attack on Terror: The FBI vs. the Ku Klux Klan,1975,2,,179,7.5
5392217,Tere Ghar ke Saamne,1963,,,469,7.5
22342112,Petersen,1974,10,1363000.0,167,6.6
4836072,My Fair Lady,1964,10,72000000.0,99703,7.8
2121431,The House of Yes,1997,10,626057.0,8461,6.5
5446828,Matters of Life and Death,2007,,,216,7.4
31782747,Resan bort,1945,12,,19,5.4
17244218,Cozy Dens,1999,4,,5907,8.1
7323666,Gift Wrapped,1952,2,,844,7.2
35130250,Abdullajon,1991,,,183,6.9
18579003,The Good Companions,1957,4,,138,5.6
29804533,Drunk Driving,1939,10,,174,6.5
5923472,Allari Pidugu,2005,10,,413,2.4
6644109,Princesas,2005,9,,5544,6.9
14544711,Female Prisoner Scorpion: Beast Stable,1973,,,2017,7.0
35618397,Ghar Sansar,1986,7,,96,5.2
21426256,Maurie,1973,8,,84,7.8
35725115,Christmas Tango,2011,12,,3688,7.1
9985474,The Committee,1968,,,222,6.0
11361551,Brother Orchid,1940,6,,3096,7.0
3340222,Day of Wrath,1943,,,10852,8.1
1132138,It's a Very Merry Muppet Christmas Movie,2002,11,,4448,6.3
19935159,The Deserter,2008,,,89,6.3
13457871,Father Came Too!,1964,,,329,6.1
736262,The Sure Thing,1985,3,18135531.0,21798,7.0
5469928,Four Flies on Grey Velvet,1972,,,9568,6.5
4360088,"Paris, je t'aime",2006,5,17471727.0,74011,7.2
17369283,Introduction to Life,1962,,,70,7.7
24048171,Marie and Bruce,2005,11,,1229,4.5
5480947,Jack Smith and the Destruction of Atlantis,2007,4,,185,7.4
31322416,Die Jungen vom Kranichsee,1950,,,15,6.8
17007014,She Learned About Sailors,1934,6,,60,5.7
34594999,The Tramp and the Crap Game,1900,,,24,7.5
21088136,Autumn Marathon,1979,,,3549,7.8
2262277,Salaam Bombay!,1988,10,,9919,7.9
5125134,Dance of the Dead,2005,,,4465,5.0
19511466,"Rekrut 67, Petersen",1952,8,,130,5.7
5240350,Big Bad Mama,1974,9,4000000.0,2966,5.7
33412374,Las Vegas Bloodbath,1989,,,300,2.8
14076924,Frightmare,1974,,,2582,6.2
20138604,Old Sequoia,1945,12,,509,6.8
32066330,Overheard 2,2011,8,159000000.0,1902,6.7
32777931,Wild Fruit,1954,,,40,6.4
30864413,Zaalim,1994,12,,617,4.5
13365023,Meu Tio Matou Um Cara,2004,12,,2933,6.6
22475578,Sukrutham,1994,10,,226,7.7
24292756,Eyes of a Stranger,1981,2,,3087,5.9
26446859,Aido: Slave of Love,1969,5,,24,6.6
24915544,The Green Domino,1935,12,,74,6.1
17839776,The Red Lily,1924,9,,494,7.2
8913767,Pistol Pete: The Life and Times of Pete Maravich,2001,4,,70,8.3
12677130,Yiddle With His Fiddle,1936,,,178,6.6
8889869,Apne,2007,6,,3464,6.1
21234681,Jud Süß,1940,,,3319,5.0
8658177,Wasp,2003,8,,5118,7.5
7376595,Durval discos,2002,,,1207,7.0
414368,Golden Yeggs,1950,,,1143,7.2
20762723,The Gaucho,1927,,,358,7.1
12095072,House of Cards,1993,,322871.0,2893,6.1
24434151,Gangster's Paradise: Jerusalema,2008,,,10814,7.3
23687464,Una Bruna indiavolata,1951,11,,17,6.4
20465302,The Five Cities of June,1963,,,64,6.7
7376439,A Breath of Scandal,1960,12,,911,5.5
4188689,Emanuelle in America,1977,,,1916,5.2
10345537,Dil Deke Dekho,1959,,,170,6.9
24021186,Melody,1953,5,,332,6.4
249406,Holiday Inn,1942,8,,16470,7.3
7153927,Puppet Master 5: The Final Chapter,1994,9,,3038,4.8
2295231,A Mom for Christmas,1990,,,1196,6.5
22994034,A Week's Vacation,1980,6,,697,6.7
21598586,La Banda J.S.: Cronaca criminale del Far West,1972,8,,689,6.2
22743224,Bawke,2005,,,226,7.6
8743599,Baazi,1995,4,,2537,6.4
23687989,Non è vero... ma ci credo,1952,,,52,7.5
22644468,Te Gek om Los te Lopen,1981,,,81,5.8
7544443,Tomorrow is Forever,1946,2,,2870,7.3
19160892,No Kidding,1960,,,225,5.7
28379587,Prodaná nevěsta,1976,1,,17,6.1
7566281,Vallarasu,2000,,,88,6.4
27383563,Looper,2012,9,136513833.0,594094,7.4
6242699,Recreation,1914,8,,1195,5.0
7100124,Daffy Duck Slept Here,1948,,,742,7.5
16943307,The Space Movie,1979,,,102,7.2
9919006,Millonario por un día,1963,,,15,4.5
30975925,Lady Cocoa,1975,12,,377,4.7
29154658,Judgment of God,1952,8,,41,5.6
22946282,A Scream from Silence,1979,5,,191,7.0
28492939,Alone,2003,,,136,5.2
23248065,The Sky Crawlers,2008,8,,5830,6.7
3694061,Carry On Teacher,1959,8,,2599,6.2
4025965,Chronique d'un été,1961,,,3484,7.5
17683356,Defending Our Lives,1993,,,75,7.0
5445021,HotMen CoolBoyz,2000,4,,123,6.9
6847340,The Living Dead,1932,9,,135,6.5
17594183,A Shocking Accident,1982,,,80,7.0
6057135,Chu Chu and the Philly Flash,1981,8,,349,4.2
19988478,J'ai quelque chose à vous dire,1931,,,23,6.4
36406869,Sella Turcica,2010,10,,323,4.9
27424477,Three Maxims,1936,,,22,6.5
957179,Bright Young Things,2003,10,,6142,6.5
9208103,Condemned to Live,1935,,,563,4.8
30160141,Future Zone,1990,,,677,3.4
3389311,Cadence,1990,,,5985,6.5
5565338,Stroker Ace,1983,7,13000000.0,4170,4.9
9912420,Caídos en el infierno,1954,,,15,6.7
168571,Mona Lisa,1986,5,,18190,7.3
31982675,Young People,1940,,,457,6.3
28066754,Chenkol,2000,,,853,7.8
26876259,Isabella,1988,,,21,7.1
6244632,Crossover,2006,9,7009668.0,9292,2.1
26013008,Butterflies,1993,,,240,6.4
6183212,Towed in a Hole,1932,12,,2427,7.6
15941612,Le Mozart des Pickpockets,2006,5,,951,7.0
15371815,Neumi,1980,6,,6,6.4
31149313,Paap Ka Ant,1989,12,,85,4.1
846329,Late Spring,1949,,,18521,8.2
6352213,Hare Remover,1946,,,731,7.0
10990102,The Left Handed Gun,1958,,,4546,6.4
30719399,It's a Grand Life,1953,11,,69,5.9
11144406,They Met in Bombay,1941,6,,1234,6.5
1231856,For Love of the Game,1999,9,46112640.0,36874,6.6
16573952,Virus,1995,,,416,4.8
23737168,Fast Company,1953,,,186,5.2
161877,This Sporting Life,1963,1,,7003,7.5
36036213,Buried Alive,1990,5,,4989,6.4
24813200,Kisses and Caroms,2006,,,1398,4.4
36348802,Vulgaria,2012,7,,1553,6.3
10858701,Cronaca di un amore,1950,,,3300,7.1
29832052,Brigands,1999,5,,126,5.7
10700127,Prem Parvat,1974,,,13,6.6
934809,Operation Petticoat,1959,,,15447,7.2
1273569,The Elusive Pimpernel,1950,,,587,6.0
30531735,Surviving: A Family in Crisis,1985,,,707,7.4
31646915,Her First Romance,1940,12,,69,6.1
1358704,The Sword of Doom,1966,1,,11800,7.9
1612686,Halloween Resurrection,2002,7,37664855.0,48290,3.9
23792787,Catita es una dama,1956,,,36,7.3
7612646,First Action Hero,1994,,,78,5.0
10663174,The Grind,2012,3,,332,2.9
16645962,Verbo,2011,9,,910,4.6
30587025,Devta,1998,10,,28,4.3
31707381,The Way to the Gold,1957,,2900000.0,89,6.2
4600837,The Mysterious Dr. Fu Manchu,1929,8,,362,6.0
1273572,Gone to Earth,1950,,,1434,6.9
9569532,The Infernal Boiling Pot,1903,,,2134,6.6
77639,The Pride of the Yankees,1942,7,,11669,7.6
28692419,Dead Lenny,2006,,,218,3.1
16683731,Half a Dozen Babies,1999,5,,318,5.9
9879576,Camino al crimen,1951,,,9,7.7
5080311,The Badlanders,1958,9,2105000.0,1653,6.4
23939272,Million Dollar Legs,1932,,,1431,6.8
28379461,U nás v Mechově,1960,7,,22,5.2
23714330,Passing Fancy,1933,,,1412,7.2
22145673,Sila Nerangalil Sila Manithargal,1975,,,67,7.5
5137345,Ninja III: The Domination,1984,,,5099,5.4
13508675,Blood Rage,1987,,,5499,5.8
8948959,The Beast of the City,1932,,408000.0,1400,6.7
29831967,Certo certissimo ... anzi probabile,1969,,,184,5.3
31636280,Talaash,2012,11,,44320,7.2
10017049,Don't Look Now,1936,12,,198,6.6
309159,Teheran 43,1981,7,,1291,6.7
27695067,The Mystery of Mr. X,1934,2,,483,6.9
5150761,Devour,2005,,,5412,4.7
10604572,Rebel Intruders,1980,9,,293,6.4
7378452,Oblivious,2001,1,,27,5.6
612007,Lessons of Darkness,1992,,,6505,8.0
25366718,Buried Secrets,1996,11,,725,5.3
5842466,Show Biz Bugs,1957,,,1078,7.7
3889952,The Manster,1962,,,1626,5.3
35827366,Robert and Bertram,1938,1,,28,6.8
7299774,Circus of Horrors,1960,4,,2307,6.0
21254725,Two Tickets to Paradise,2006,,,886,5.3
6057698,A Man Could Get Killed,1966,3,,513,5.8
967367,Hustle,2004,9,,457,4.7
8610844,Three Violent People,1956,12,1200000.0,1546,6.3
2028217,Inland Empire,2006,12,4028293.0,60761,6.8
1141059,The Clearing,2004,1,,14272,5.8
25768831,Third Base,1978,3,,160,7.1
25877696,Mo hozue wa tsukanai,1979,12,,127,6.9
28350035,Mangammagari Manavadu,1984,,,132,6.3
1911903,"I Love You, Alice B. Toklas",1968,,,3346,6.2
28839628,Little Lord Fauntleroy,1980,11,,4928,7.4
28807804,Charleys Onkel,1969,4,,40,5.7
11259949,My Man Godfrey,1957,,,1081,6.2
31987584,The Last Bastion,1984,11,,92,8.2
18070985,Thieves and Liars,2006,,,136,6.5
14613957,Rose of the Rancho,1914,11,87028.0,42,3.1
22811780,Lachende Erben,1933,,,246,6.2
25603991,Ajax: Hark the Herald Angel Sings,2000,12,,435,7.0
5682615,Malibu Express,1985,,,2592,4.8
20500100,Going Straight,1916,,,659,5.8
26268645,Children of Montmartre,1933,,,129,7.3
35588348,Ibunda,1986,,,205,7.1
25417587,Mano Po,2002,,,133,6.2
10451448,Wartime Nutrition,1943,,,5,5.2
23687729,Totò e i re di Roma,1951,,,369,6.5
1850269,Kekexili: Mountain Patrol,2004,,,5355,7.6
16791614,Son of Fury: The Story of Benjamin Blake,1942,1,,1790,7.1
4453753,Begotten,1991,6,,11489,5.6
21674541,La Florida,1993,,,512,5.8
9943176,The Fighting Sullivans,1944,,,2318,7.5
3504034,The Mummy's Ghost,1944,7,,3317,5.6
9878993,Death Is Lying,1950,,,18,6.3
28374748,Enfants jouant sur la plage,1896,,,32,4.6
17884388,Dil Kabaddi,2008,12,,685,5.7
20927265,Camões,1946,9,,206,6.2
1157158,Death to Smoochy,2002,3,8382938.0,42071,6.3
28492608,Hamburg Altona,1989,,,50,7.0
10999615,The Train: Some Lines Should Never Be Crossed,2007,,,1215,4.4
21482599,The Dark Tower,2013,5,,143846,5.6
24665535,The Box,2007,,,504,4.6
23467297,Perfect Mismatch,2009,7,,97,5.9
3972416,Robot Taekwon V,1976,7,,98,5.6
16647548,Fixed Bayonets!,1951,,1450000.0,2068,6.9
12837431,Solar Attack,2005,,,1133,4.0
24064330,Sex and Zen III,1998,,,424,5.3
31323898,Ware für Katalonien,1959,3,,25,7.1
803276,Gwendoline,1984,2,,3204,5.2
34630340,The Giants,2011,5,,1893,6.6
3028248,Chances Are,1989,3,16278590.0,13429,6.5
23202562,Optic Fiber,1997,,,54,6.5
3432108,Eye of the Tiger,1986,11,,2401,5.6
1341543,Dolemite,1974,,,6702,5.6
19940109,Marie-Antoinette reine de France,1956,,,158,6.2
20568858,Amazon,1997,,,343,6.8
28492562,Crveni i crni,1985,5,,62,7.4
4501185,Universal Soldier: The Return,1999,7,10937893.0,30438,4.2
2397783,Maximum Surge,2003,6,,190,2.6
19104869,Justice,1993,,,218,6.4
9594415,The Cat's-Paw,1934,7,,1350,6.6
2119021,The Canterbury Tales,1972,9,,7993,6.4
29023860,White Angel,1994,,,184,5.4
1774709,Double Trouble,1967,4,,1788,5.1
28992007,Illegal,2010,5,,936,6.8
15098346,Aag Ke Sholay,1988,10,,10,4.2
13769297,The Creeping Flesh,1973,,,4315,6.1
20426704,Harry's War,1999,,,22,8.9
24858468,Premier rendez-vous,1941,,,152,6.8
25215987,Blake of Scotland Yard,1937,1,,129,3.5
5877719,3 Strikes,2000,3,9832166.0,3631,4.7
6836206,Paradise Canyon,1935,7,,996,5.1
5125045,Lifestyles of the Ramones,1990,,,65,8.2
9362941,Wild Girl,1932,10,,255,6.4
12042846,Spirit Bear: The Simon Jackson Story,2005,,,276,6.1
19673886,So Red the Rose,1935,,,206,6.4
22576659,Violins at the Ball,1974,2,,142,6.4
3059075,Brain Donors,1992,4,918239.0,4563,6.9
142274,The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,8,6227998.0,28429,6.2
26967925,Outside the Law,2010,9,,4063,6.6
31250513,The Ballad of the Sad Cafe,1991,,,843,5.9
508985,Afterglow,1997,5,,3753,6.0
3682299,Starflight: The Plane That Couldn't Land,1983,2,,1246,4.8
32098888,Aar Paar,1985,11,,53,6.2
14963981,Le Menage Moderne Du Madame Butterfly,1920,,,42,5.8
6887098,Fanfan la Tulipe,1952,3,,3362,7.2
21447227,Don Quixote,1957,5,,915,7.3
21239514,The Quiet Woman,1951,3,,231,5.9
1472865,Telokhranitel,1979,,,72,6.7
9558041,A Girl Like Me,2005,,,15,7.3
9424677,Botë e padukshme,1987,,,8,5.7
6426246,"Mitr, My Friend",2002,,,273,6.8
5284284,Sir! No Sir!,2005,6,,831,7.6
26291262,The Leghorn Blows at Midnight,1950,5,,335,7.0
26778773,Lost in Siberia,1991,,,347,6.7
19086354,The Haunted House,2003,5,,7,5.7
26149260,Dylan Dog: Dead of Night,2010,10,6734962.0,15521,5.1
5049873,Mediterraneo,1991,9,,16163,7.4
26967810,Of Gods and Men,2010,5,,15945,7.2
24407838,Coffin Rock,2009,,,1599,5.3
31934171,Irakal,1985,,,265,8.2
7121282,The Wild Chase,1965,2,,449,6.2
1871167,Welcome to Mooseport,2004,2,14000000.0,13322,5.3
18487239,Vice Versa,1988,3,13664060.0,10379,5.9
32068182,Two White Arms,1932,3,,9,6.8
2486602,The Jedi Hunter,2002,8,,160,6.0
1217079,The Killing Fields,1984,,34700291.0,58110,7.8
30710263,Fighter,2011,1,,251,6.1
29865278,Bol Radha Bol,1992,,,876,6.1
32151115,Arundhati,1967,,,13,7.5
10088120,The Seven Little Foys,1955,,4000000.0,1599,6.7
35041105,Allari Priyudu,1993,,,81,6.7
2313467,Ten Little Indians,1965,,,5151,6.6
1472852,Down and Out in Beverly Hills,1986,1,91411255.0,19990,6.2
31032524,Walk a Crooked Mile,1948,9,,1081,6.3
20094531,Thanksgiving,2004,,,37,8.1
27953778,Dream Home,2010,4,,5769,6.6
19127891,A Lost Lady,1934,9,,526,6.0
9497934,I Was Monty's Double,1958,10,,1610,6.9
32564574,The Copperhead,1920,1,,32,6.7
12188026,Nicole,1988,,,157,3.3
26206182,Mizhi Randilum,2003,10,,182,5.8
20503264,The Eruption of Mount St. Helens!,1980,,,173,7.0
6846215,Inkheart,2008,12,62450361.0,81090,6.1
12073548,Too Late Blues,1962,,,1462,6.9
3759392,The Cream of Eric Clapton,1990,1,,60,8.0
26084706,The Story of Joseph and His Brethren,1962,11,,254,5.4
35121944,Alaskan Nights,1930,5,,17,5.3
31003512,No Monkey Business,1935,11,,12,5.0
418154,Basic Training,1985,,,505,4.0
14602109,Aga Bai Arrecha,2004,,,752,7.4
34037062,Mouna Guru,2011,12,,921,7.8
29002780,Now Barabbas,1949,,,144,6.6
27744173,The Long Haul,1988,,,108,5.8
13194784,Gung Ho!,1943,,2176489.0,1603,6.0
780889,Green Fire,1954,12,,1481,5.9
19614697,Chronopolis,1983,9,,550,6.7
9002666,Il diavolo,1963,,,323,6.3
29381531,Billa No. 786,2000,,,43,4.4
23691047,Romance on the Range,1942,,,122,6.1
33938681,Big Boys Gone Bananas!*,2011,11,,1047,7.6
32206533,The Familiar Stranger,2001,,,584,6.1
27756406,Desperate Moment,1953,,,205,6.6
22680762,Vincere,2009,5,,5825,6.8
31303771,The Glitter Dome,1984,11,,352,5.7
780888,Fourteen Hours,1951,3,,2885,7.1
9555242,The Cheetah Girls: One World,2008,8,,4744,4.6
6068626,Insatiable,1980,,,663,6.3
23177742,Dokkan Shihatah,2009,,,762,5.8
13934307,Mammoth,2009,11,,10394,6.8
14536209,Concert of Requests,1967,,,851,5.7
4400057,Odd Jobs,1986,3,,514,4.5
12180811,Fire with Fire,1986,5,4636000.0,1853,6.3
1886189,Close-up,1990,,,22039,8.2
8167343,The State of Things,1983,,,3495,6.9
11760680,The Last Day of Summer,2007,7,,735,5.2
1918683,Return of the Killer Tomatoes,1988,,,7562,5.2
19898489,Tawaif,1985,,,124,6.7
16252413,The Barbarian,1933,5,,636,5.9
18993340,School for Secrets,1946,12,,242,6.4
28903478,Handsome Harry,2009,4,,2198,6.1
2110246,Go Figure,2005,6,,3939,5.6
24708749,Ironclad,2011,3,,43276,6.1
23700069,George White's Scandals,1945,,,236,5.7
3343874,The Little Princess,1917,11,,710,6.1
5566878,Tortilla Soup,2001,8,4574762.0,5216,6.7
25920724,XCU: Extreme Close Up,2001,5,,103,5.4
35288836,New Battles Without Honor and Humanity,2000,10,,66,6.7
3644784,Carl Th. Dreyer: My Metier,1995,,,509,6.7
33643112,My Memories of Old Beijing,1983,,,487,7.7
4966576,Ratchagan,1997,,,370,6.3
20482272,Hundertwasser's Rainy Day,1971,,,70,7.1
32635381,Red Dog,2011,2,,18987,7.3
6768793,Suyamvaram,1999,,,228,5.6
34317816,Rimfire,1949,3,,140,5.7
5177364,Hathyar: Face to Face with Reality,2002,10,,778,5.7
14416508,At the Max,1991,,,400,7.5
22644365,Dokter Vlimmen,1978,,,251,6.2
6857245,Roman-Legion Hare,1955,11,,886,7.6
23470411,Nevada,1927,8,,132,6.2
27171821,Harlow,1965,,,252,4.8
9401987,Twist Around the Clock,1961,,,247,4.8
31197003,Patthar Aur Payal,1974,,,78,7.0
3477618,Once Upon a Girl,1976,6,,247,4.6
11698816,Falling Sky,1998,,,465,5.8
5876575,K2,1992,,3043000.0,7090,6.2
4403780,The Great Impostor,1961,2,,1652,6.9
33882593,Super Demetrios,2011,11,,285,6.5
7838865,Sibelius,2003,,,731,5.1
36353254,The Reunion,2012,8,,107,6.3
26783712,Oka Oori Katha,1977,,,74,7.8
23703779,Mukunthetta Sumitra Vilikkunnu,1988,,,514,7.5
12160774,Centerfold Girls,1974,,,899,5.5
5177163,Kartavya,1979,5,,74,7.0
1480748,House Party 3,1994,1,19281235.0,5560,4.6
250012,Pale Rider,1985,5,,63130,7.3
2023704,The Bone Collector,1999,8,151493655.0,180767,6.7
24314823,North,2008,,,3137,6.7
19605505,Sunstroke at the Beach Resort,1973,8,,84,4.4
9650057,Nenjinile,1999,6,,673,7.1
2723037,Nightmare,1964,4,,2393,6.7
33505627,The Tapes,2011,9,,530,3.1
35282954,The Woman in the House,1942,5,,158,5.9
35407845,£100 Reward,1908,4,,24,5.2
1480747,House Party 2,1991,10,19438638.0,7002,5.3
683122,Bambi,1942,8,267447150.0,150928,7.3
26306593,Mittal v/s Mittal,2010,3,,18,4.6
3193452,Tricky Brains,1991,,,2855,7.0
1273525,The Volunteer,1944,1,,213,6.0
2332610,Les Carabiniers,1963,,,3554,6.7
17736697,Torch Song,1993,5,,165,4.8
12136473,Tortilla Heaven,2007,,,456,5.3
3293243,Les Uns et les Autres,1981,,,2681,7.3
22733195,"So Young, So Bright",1955,,,32,6.5
12234915,Zoom at the Top,1962,6,,424,7.3
13210849,Alvarez Kelly,1966,,,2658,6.3
8283324,Man with the Steel Whip,1954,,,78,6.2
2332364,The Strange Love of Martha Ivers,1946,7,,10688,7.4
8648797,Terminal City Ricochet,1990,,,170,5.7
34390034,Masoom,1996,,,114,5.5
9457642,Man Trouble,1992,,4096030.0,3426,4.7
26614442,Black Dalia,2009,4,,95,3.6
18950355,Between Love and Hate,1993,2,,214,5.6
31211176,The Temporary Widow,1930,11,,37,6.8
14075290,Zany Adventures of Robin Hood,1984,,,161,5.0
33687540,Jo Hum Chahein,2011,12,,110,5.3
10877732,Last Orders,2001,9,,6562,6.9
28321756,A Woman Alone,1936,,,33,6.0
15349690,Nameless,1923,12,,23,3.5
12183290,Strange Behavior,1981,,,2346,5.6
35784403,Seeds of Arkham,2011,10,,196,6.4
24447252,Das Mädchen und der Staatsanwalt,1962,3,,40,6.8
25711367,Pointed Heels,1929,12,,145,5.7
73395,The Cheat,1915,12,,2708,6.5
18562918,Pula Rangadu,1967,,,8,7.0
10535326,I'm Rick James,2007,9,,37,9.3
1388443,If I Were a Rich Man,2002,11,,1411,5.9
25861920,Two Came Back,1997,9,,680,5.2
28789531,Spirit Lost,1997,,,180,4.2
