wikipedia_ID,IMDB_ID
2403639,tt0161644
2554528,tt0092272
4119620,tt0054989
4145472,tt0036431
4180684,tt0090327
4329971,tt0022550
4541389,tt0285650
4673196,tt0288441
7270613,tt0003332
7985929,tt0453533
8659765,tt0370856
8729015,tt0037263
9353977,tt0103787
9855318,tt0192045
9937932,tt0317887
10056157,tt1019437
10281421,tt0059856
11715400,tt0122037
12426499,tt0030714
12683776,tt0804551
14086585,tt0103225
20116200,tt0169177
21642375,tt1023443
23854384,tt0035261
24160862,tt0061594
24480689,tt0995283
24703072,tt1521877
24810268,tt1436336
25583691,tt0260411
25725289,tt0448120
25983478,tt0217645
26428365,tt1111313
26951280,tt0970453
26970731,tt0083771
28557670,tt1034419
29112206,tt1740670
29429988,tt1686784
31240576,tt0064959
33932729,tt0126527
34082804,tt0075161
34549846,tt0086136
35581900,tt0257662
36051034,tt0008836
340387,tt0123374
732851,tt0159273
841309,tt0357474
897713,tt0089960
1381937,tt0194530
1431305,tt0382330
3122938,tt0279431
3747178,tt0054127
4091980,tt0033945
6165779,tt0338552
7003043,tt0375785
7282357,tt0189981
8223970,tt0982944
8261727,tt0070894
8572276,tt0196883
8656096,tt0051209
11272189,tt0896848
11564619,tt0057897
11656901,tt0956299
11741801,tt0088207
13688725,tt1124215
15677845,tt2940736
17156061,tt0029648
17642310,tt0074987
20321557,tt1188474
20378650,tt0230020
20611136,tt0065090
21735071,tt1014808
23012603,tt0080135
23121389,tt0082343
24009482,tt0045301
24919024,tt1378743
28552575,tt1562847
28857828,tt0250957
30206613,tt1764141
30873849,tt0346293
31026277,tt0262596
31026797,tt0235664
31156476,tt0277292
31337415,tt0053432
31664871,tt0056997
31730286,tt0227409
31810582,tt1810710
34374206,tt2245945
35011304,tt1959446
1410292,tt0170544
1426103,tt0082506
1949083,tt0059037
2748244,tt0292740
3277075,tt0147111
4535667,tt0056560
4695410,tt0407621
5162128,tt0366840
5175630,tt0775566
7144900,tt0027933
7280411,tt0179510
8983054,tt0283445
9331065,tt0078459
9443272,tt0937390
10699428,tt0071436
11176725,tt0498567
11663591,tt0770806
13333562,tt0144262
13358170,tt0079794
13464081,tt0026245
14574342,tt0004302
14574346,tt0059177
15399751,tt0974536
16483407,tt0082209
18626958,tt0318434
18765507,tt0086292
18785623,tt0040103
19372157,tt1287847
21576027,tt1031241
23665130,tt0094208
23666566,tt0059428
24133286,tt0110289
24237207,tt0061074
24949479,tt0058770
26261003,tt0059422
26282750,tt1345834
26896223,tt1334617
28683657,tt1419989
31153793,tt0233526
31564545,tt0160336
32806327,tt0027406
33881833,tt1545464
35107447,tt0052696
35456573,tt2125651
1014391,tt0087527
1194509,tt0222608
1424178,tt0462538
1954790,tt0028517
3109686,tt0036962
3356058,tt0488320
3444472,tt0036171
5162132,tt0068232
6048532,tt0050383
6120428,tt0381631
7682778,tt0486583
8125563,tt0221309
8316548,tt0048157
8897938,tt0100129
9382582,tt0034000
10146400,tt0108094
10709108,tt0173798
11985091,tt0056824
14136601,tt1416819
16788011,tt0475286
18794003,tt0066824
20795238,tt0067528
20903085,tt0154695
20904332,tt0254371
21249371,tt0053156
23687129,tt0889575
24237235,tt0287162
24979853,tt0183072
26317238,tt0054627
26746950,tt0217723
26762611,tt0029716
29778537,tt0459959
30080805,tt0352426
30489553,tt0057709
31999405,tt0249771
32170541,tt0130007
32998163,tt0344145
34529242,tt0020899
35014366,tt2078661
35772353,tt0012961
36521526,tt0158654
670267,tt0086589
846336,tt0046438
1267998,tt0166175
2467723,tt0242519
3594532,tt0406853
3732758,tt0037258
3745527,tt0354623
3782980,tt0429573
5125270,tt0816493
5588192,tt0171392
5754330,tt0458480
9866571,tt0065371
9919085,tt0056879
9919107,tt0337594
9958198,tt0459392
10751918,tt0423853
13389249,tt0819953
14560087,tt0874278
14718618,tt0034180
15078267,tt0156160
17549791,tt0310777
18408667,tt0081361
19493873,tt0037499
19842452,tt0049253
20516125,tt0144017
21079437,tt0042990
21515587,tt0091528
22024075,tt0047871
22513193,tt0093390
23205990,tt0120602
23242503,tt0274861
23666744,tt0060874
24153140,tt0049854
24641923,tt0201794
24941019,tt1287830
25548532,tt1264895
26279569,tt1336617
26985808,tt1616194
28207261,tt0800007
28444311,tt1723004
29558941,tt0097782
33625375,tt0005642
35325883,tt1545328
35520620,tt1995242
171987,tt0018389
449731,tt0363235
592297,tt0265208
689947,tt0278044
689948,tt0052902
893151,tt0392797
2166828,tt0247586
2265651,tt0213245
2604840,tt0080215
3189585,tt0214641
3639599,tt0061695
3938486,tt0049710
5369062,tt0081693
5812084,tt0116604
6666692,tt0104418
7083189,tt0847474
7373179,tt0057878
9048883,tt0092880
10703022,tt0232585
10746714,tt0082919
11058754,tt0058142
12673724,tt0048248
13347126,tt1111818
15787218,tt0458425
16814130,tt0378773
17699342,tt0024334
18020385,tt0004421
18612977,tt0473474
18613085,tt1989448
19286270,tt0259090
19994247,tt1302067
21249583,tt1433272
22644316,tt0074880
23399373,tt0067001
23499957,tt0013417
23616870,tt0089920
23687883,tt0043611
25001635,tt0096170
26775741,tt0028238
26876275,tt0078121
28646226,tt0970521
31404750,tt1842396
31789405,tt0142703
31992423,tt0402219
32716237,tt0031393
32896224,tt0351551
32987412,tt0344544
35812612,tt0454902
168561,tt0090863
484876,tt0108515
2380622,tt0069824
2608983,tt0171685
3182907,tt0112461
3315411,tt0062745
3570614,tt0116102
3771241,tt0085398
5218383,tt0460976
6012592,tt0206554
6584119,tt0044486
9656385,tt0091375
10017009,tt0028099
10815137,tt0125144
11038654,tt0088423
12290387,tt1512888
12444488,tt0073781
12673625,tt0476298
12979271,tt0390080
13234439,tt0060639
13297418,tt0097503
17195361,tt0045614
18250955,tt0048233
19143032,tt1398391
22996332,tt0050296
23960029,tt0102141
24147116,tt0999895
24382201,tt0026629
24590816,tt1164985
25405543,tt1468387
25588352,tt0020714
25792894,tt0034961
26283604,tt0068539
26748018,tt0027167
27350714,tt0034269
27850951,tt0165846
28224002,tt0092770
28360133,tt0016621
31290539,tt1301990
31327502,tt0096341
33010903,tt0351827
36448415,tt1935065
325206,tt0054033
452891,tt0055950
1712067,tt0308508
2226983,tt0086964
3893463,tt0067754
4986536,tt0372461
5105421,tt0025401
5439220,tt0758730
6375973,tt0061846
6392568,tt0096512
6804047,tt0390123
6969350,tt0033702
7225213,tt0488604
7558604,tt0428965
7613056,tt12465740
8707459,tt0035996
12141805,tt0288468
13638452,tt0084821
14415654,tt0105790
14513043,tt0101831
15073138,tt0026199
17617594,tt0037783
18057739,tt1022603
18584922,tt0030888
19248452,tt0058621
19877165,tt0061409
20067727,tt0146671
20331472,tt0359423
20724748,tt1043451
21094917,tt0303981
21607739,tt1440195
23514422,tt0091588
23687920,tt0181643
23801123,tt0062231
26295051,tt1570619
31630791,tt1838458
33010641,tt0337337
34350243,tt2153963
35130803,tt0021559
35527324,tt0021531
35744959,tt1675197
36079987,tt2522328
36111669,tt0016200
307690,tt0102511
2221389,tt0038964
3189853,tt0042256
4133151,tt0096118
5085368,tt0177068
5841657,tt0805184
6487243,tt0113680
6606954,tt0032404
8056384,tt0096943
8243325,tt0024514
10436005,tt1185256
12708457,tt0811056
12877907,tt0918557
14068359,tt0027693
14329967,tt0159290
14611374,tt0106750
14734726,tt0052108
15907366,tt0065007
17089501,tt1185416
19494255,tt0039674
21041587,tt0048204
21405106,tt1399107
21429084,tt0092252
24301630,tt0477065
24393273,tt1308756
24480416,tt1589448
25588183,tt0022619
26024402,tt0110748
26404640,tt1530891
26587817,tt1566926
26889514,tt0139338
27072050,tt0178704
28148644,tt0168465
28273975,tt0058403
28326092,tt0026746
29584795,tt0060831
31017755,tt1847645
31149383,tt0448812
31537144,tt0420036
32080256,tt0223021
32161426,tt0027322
32818218,tt0282813
33740115,tt1563740
34352033,tt0018616
34509292,tt0001102
35479150,tt2084885
867905,tt0041699
900626,tt0150290
1021725,tt0233509
1777035,tt0112025
2183017,tt0271946
2763214,tt0454945
4947959,tt0079316
5221717,tt0355987
5556479,tt0095420
5739364,tt0060046
8326319,tt0101497
8885678,tt0179835
8962212,tt1365041
9362926,tt0104771
12165949,tt0492931
12712949,tt0021905
14556686,tt0047254
16831928,tt0101661
17365531,tt0031392
17544255,tt0448011
18624278,tt0035812
18934473,tt0049216
19570233,tt0305811
20829476,tt0996979
21161719,tt1204883
21235052,tt0045169
22981494,tt0082600
23183761,tt0051700
23260995,tt0048158
24044398,tt0444064
25427344,tt1792589
26192180,tt0007567
27170576,tt0160481
28353730,tt0041285
28436913,tt1069246
28845643,tt1783244
28954592,tt1754799
29794007,tt0034264
30040692,tt0033696
30653897,tt0292091
31156120,tt0268961
31273793,tt0022022
32832072,tt0029163
32977687,tt0027760
33269727,tt2033997
33945312,tt0212318
35571372,tt1629715
1364397,tt0035460
2481282,tt0384680
2501525,tt0054286
3208481,tt0112408
4083099,tt0083542
5326705,tt0090565
6965289,tt0005413
8852763,tt0063764
9015828,tt0060380
9530831,tt0961118
9631759,tt0025372
9939796,tt0949731
10157280,tt0492454
11147246,tt0365910
11642070,tt0790706
12127393,tt0488374
12962261,tt0008057
13814089,tt1388925
14157327,tt0029605
14739838,tt0044839
14922755,tt0018471
18319098,tt0061026
18892860,tt0073317
20095138,tt0162104
21815792,tt0050323
21849832,tt0243548
22635683,tt1210106
23244544,tt0085963
23688088,tt0045224
24551497,tt0126735
28207220,tt0022152
28221234,tt0075815
28468402,tt0024076
28845957,tt0085498
29590145,tt0411661
30303977,tt1831688
30777481,tt0187043
30862978,tt0290839
31295271,tt1174693
31320840,tt0026028
32438208,tt1621446
32906905,tt0028986
32987279,tt0001731
34313724,tt0142336
35794308,tt0015129
1922686,tt0449999
2193661,tt0056556
2908429,tt0084934
3047956,tt0087644
3494143,tt0033398
3644779,tt0058138
4492975,tt0093744
4752795,tt0247196
4861305,tt0074360
5170162,tt0176105
5680048,tt0048652
6219429,tt0331232
6219438,tt3922088
8022805,tt0119632
8623704,tt0034987
9796478,tt0178336
9796485,tt0194769
13924590,tt0478640
14456164,tt0046484
15053838,tt0449487
18419783,tt0002095
19360990,tt0021951
19811377,tt0058457
20812616,tt0075716
20981824,tt0991243
24409284,tt1634554
25783738,tt0117258
26167347,tt0037678
26694867,tt0397742
27938721,tt0072273
27965055,tt0018797
28147505,tt1553066
28368552,tt0211759
29100198,tt0015499
29337753,tt0166300
29480472,tt1510905
29498613,tt1783258
29752156,tt1756799
31423895,tt0097214
31667867,tt0155899
32080079,tt0223130
34300236,tt1438251
35829183,tt0119392
36060545,tt0251346
36306006,tt2243483
99123,tt0111257
162386,tt0110189
268833,tt0113189
570980,tt0408404
1812351,tt0100151
2161554,tt0169173
3528114,tt0105048
3581163,tt0475783
4179782,tt0102789
4423173,tt0220218
4560018,tt0064747
4967985,tt0031838
5090583,tt0049041
5569766,tt0093073
5679991,tt0014503
7189526,tt0037823
8201824,tt0023594
10890675,tt0271421
11545338,tt0124289
12971061,tt0269486
13050699,tt0270304
14132268,tt0096903
15904586,tt0366444
17672486,tt0049027
18459855,tt0286488
19270580,tt1422749
19389089,tt0840046
19816994,tt0035399
20016047,tt0163508
22644351,tt0075769
24949183,tt0425080
25747880,tt0134380
27137136,tt0852937
27178299,tt1372711
28723481,tt1510788
29130244,tt1874615
29335911,tt0049877
29851373,tt0031939
29896629,tt0138074
32334515,tt0352171
32631194,tt1606384
33215742,tt0039327
33234268,tt1763324
34167095,tt0209302
35780187,tt0013700
161190,tt0102975
629209,tt0058203
1056905,tt0112553
2585715,tt0094518
2654324,tt0074858
2910440,tt0250081
2982688,tt0458525
3531556,tt0028505
3748152,tt0483722
5565318,tt0041735
5603755,tt0018970
5777280,tt0059417
5995554,tt0145856
7886627,tt0101863
11760645,tt0156734
13548385,tt0065815
14411332,tt0090710
14411333,tt0870216
14925347,tt0036554
15716323,tt0022696
17874554,tt0354148
18823098,tt0248928
19121066,tt0259786
19374272,tt0086904
19518804,tt1116852
20395245,tt0044548
20903345,tt0381585
22591645,tt1333064
22643803,tt0042402
22861853,tt0183700
24211707,tt0080465
26016582,tt0091701
27136177,tt0155188
29747496,tt1717715
31558295,tt1883290
31655197,tt0197467
31802969,tt1483020
31900807,tt0025811
31926031,tt1830459
32339715,tt1777551
32909101,tt0032362
32911539,tt0032724
32977270,tt0336850
33046557,tt0012033
35846887,tt0046024
36208731,tt2419506
36229742,tt0106687
463396,tt0119361
1166822,tt0424279
1394661,tt0277941
1508787,tt0411705
1594067,tt0307681
2753408,tt0120376
2802926,tt0289080
3336298,tt0295414
4271952,tt0485976
5641391,tt0823671
7829229,tt0193444
8676827,tt0339266
8977466,tt0187109
9538292,tt0154591
9694255,tt0304516
10178441,tt0311340
11625269,tt0053629
11625280,tt0348662
12613369,tt0036714
12823367,tt0375560
12943038,tt0248465
15329247,tt0082169
16177771,tt0174077
16233994,tt0023956
17058090,tt0089503
17410703,tt0024348
17844551,tt0215245
18062537,tt1035731
18128395,tt0007213
19300772,tt0162988
20414665,tt0051578
20476331,tt1329350
20917281,tt0065955
22644488,tt0082687
23204110,tt0084350
23795113,tt1172996
26084240,tt0055813
26304140,tt1230471
26443897,tt0160509
26625070,tt0068995
28622727,tt0082374
29058979,tt0814329
30350202,tt0187679
31528177,tt0239587
33220721,tt1052346
34482077,tt1673702
3085910,tt0100047
4597981,tt0008891
4747767,tt0061680
4914926,tt0089984
5512647,tt0453978
8949311,tt0068673
9694238,tt0320737
9874528,tt0382067
10010960,tt0096885
10385780,tt0058415
10950125,tt0036119
11142653,tt0089194
11142679,tt0359143
11270479,tt0250774
11936738,tt0177507
12893375,tt0269123
13646279,tt0045247
15579410,tt0058695
17413692,tt0077517
19028582,tt0004057
21875602,tt0024165
22643943,tt0056414
22663463,tt0039114
22798105,tt0246689
22945150,tt0043052
23435154,tt1202566
23450564,tt1467295
23687904,tt0044748
23768447,tt1280568
23853328,tt1486657
24870003,tt1183665
26274188,tt0043828
26362281,tt0045009
27398409,tt0053355
27476784,tt1424067
29373207,tt0070099
29729809,tt1683890
30326912,tt1641841
30728110,tt0386369
31155443,tt0254185
31214305,tt0023999
31337217,tt0031105
32066977,tt0016372
32943637,tt0002775
35528207,tt2600010
35743450,tt0051149
1353671,tt0346723
1855272,tt0382821
2052646,tt0313443
2448202,tt0273607
2649312,tt0366920
4161153,tt0439648
6027277,tt0093964
6390496,tt0432319
6577108,tt0070672
7638785,tt0062687
7995974,tt0065622
8285987,tt0021015
8474170,tt0118173
8910242,tt1805483
9308425,tt0072902
10521327,tt0892375
10920770,tt1014805
13922424,tt0015953
14563330,tt0099240
15772423,tt0110223
17827206,tt0105796
18510695,tt0054124
18600186,tt0034393
18765649,tt0115974
19576286,tt0054708
20533814,tt0091494
20874382,tt0111449
22370059,tt0211077
22928907,tt0079919
23325348,tt1017451
23987536,tt0296385
24190433,tt0037918
25067458,tt1331111
25502752,tt0255425
25615469,tt0279918
26049717,tt1587692
26085510,tt1485763
26615617,tt0382842
29245829,tt0044914
30283732,tt0259605
31209195,tt0213970
32048449,tt0035069
33728456,tt0166223
36029109,tt0065601
99464,tt0067483
579127,tt0048750
580960,tt0120879
1014972,tt0301727
1134100,tt0022987
1236447,tt0329028
1614013,tt0077152
1994218,tt0417949
2027381,tt0282856
2313750,tt0430105
2550894,tt0434424
4185653,tt0436864
5008268,tt0246879
5136250,tt0023037
6000416,tt0088963
6191993,tt0267281
6559084,tt0113682
6997771,tt0082736
9310441,tt0418239
9671700,tt0284935
12633105,tt0254879
13065851,tt0248570
13889076,tt0073198
15051791,tt1164733
17858470,tt0099827
18514527,tt0088828
18782205,tt1541808
22644251,tt0071117
23085449,tt0083237
24517581,tt0087777
25080789,tt0120161
25080949,tt0150434
25587599,tt0132670
25746157,tt0400446
26906212,tt0331466
28745329,tt0021107
29433819,tt1294162
31505539,tt1883121
31707848,tt0081681
32576862,tt0086889
32582773,tt1674057
32786344,tt0091815
33344232,tt1511476
33569977,tt0228438
34337048,tt1783232
34549050,tt1253859
35570272,tt0223958
58865,tt0094291
234827,tt0117477
451390,tt0388667
1539714,tt0084503
1769928,tt0059563
1858763,tt0069945
2398332,tt0088103
3333681,tt0420757
3511234,tt0051459
4565249,tt0062006
5003046,tt0096029
5335934,tt0205391
5558503,tt0114732
5969123,tt0098155
8641297,tt0063121
8691806,tt0011193
8913027,tt0102842
10264475,tt0197879
12143667,tt0059204
13788689,tt0296621
14163960,tt0221768
14632340,tt0008519
15134518,tt0221962
17736587,tt0028158
18070657,tt0373999
19588807,tt0041335
19854622,tt0235612
20358109,tt0033833
20581307,tt0230479
22092889,tt0061008
22732284,tt1380995
23826617,tt1157669
24607608,tt0391397
25141210,tt0044857
25718062,tt0052886
26839407,tt0308840
27445334,tt0093422
27546286,tt0076320
27689621,tt0448662
30345305,tt0772172
30500829,tt0155104
31197299,tt1533013
31744249,tt1385606
32160153,tt2061650
35324920,tt0092017
35790651,tt0318531
679636,tt0125659
1270790,tt0037588
3095818,tt0303361
3716963,tt0066105
6714641,tt0101686
7199878,tt0018319
7285067,tt0442143
7784121,tt0252684
8504201,tt0073864
9407480,tt0049221
10468100,tt1002538
12367685,tt0204242
13912877,tt0183117
15547337,tt1103221
15739820,tt0011784
16055802,tt1179891
16183078,tt0067983
16202712,tt0045172
16338862,tt0051492
17522069,tt0052328
18605759,tt0034588
18734158,tt1135929
19495874,tt0043575
20377865,tt0233334
20762905,tt1653690
23666586,tt0187303
23687589,tt0044226
23878965,tt1319733
24426505,tt0020321
24848710,tt0387823
25759036,tt1500703
25803545,tt1258197
26017324,tt0928406
26402297,tt0052637
27858729,tt1663633
28554023,tt1257572
30405035,tt0055233
30519609,tt1843968
31122969,tt1729505
32826791,tt0030969
33052196,tt0347873
33108918,tt0037295
33116667,tt0177016
33477339,tt0765426
34259469,tt2457548
34810332,tt0157324
35365083,tt2023367
430394,tt0165078
1836982,tt0087931
4598057,tt0074225
5403512,tt0454824
5541530,tt0397535
6455210,tt0094694
6762069,tt0122486
7325969,tt1117985
7787290,tt0411291
8172747,tt0065695
9225834,tt0473333
9525919,tt0190984
10031025,tt0080633
10806391,tt0019895
11097321,tt0272839
13903487,tt0881891
14289279,tt0118610
15147474,tt0473215
15391368,tt0451829
15672543,tt0043699
16657224,tt0044419
16966935,tt2385900
17640784,tt0234846
18408000,tt0002162
19347214,tt0020419
19649081,tt0366824
20821619,tt0420847
21745571,tt0057394
23108456,tt1134674
23713346,tt0023684
24160700,tt0004847
25870699,tt0086907
25879543,tt0835053
25966712,tt0260868
28072780,tt0170011
28799862,tt0056275
31424077,tt0246590
31448553,tt1714866
32068916,tt0029613
32783094,tt0299425
35779857,tt0013233
161496,tt0050487
467572,tt0069090
605939,tt0094625
639629,tt0080716
704406,tt0120841
2019849,tt0073768
3273634,tt0021785
3961516,tt0346094
4265105,tt0117077
4658214,tt0195231
7318083,tt0051584
9705581,tt0042916
9800451,tt0053121
12259262,tt0368730
12789158,tt0464096
16981012,tt0780030
18098163,tt0988849
18687079,tt0438465
18775696,tt0375021
19652797,tt13578214
20581206,tt0158292
21858274,tt0059943
22280291,tt0128133
22506557,tt0045123
22623577,tt0057537
22644792,tt0099954
23316410,tt0396846
24162513,tt0117450
24817379,tt0051579
25406662,tt0463991
26195997,tt1362118
26486347,tt0471395
29589854,tt1611823
31057369,tt1351685
31087394,tt0245828
31155243,tt0254460
31155456,tt0213767
31855039,tt0173052
31916104,tt2004191
32714222,tt0009205
33002338,tt0212123
33765211,tt0053658
33919329,tt0015518
34414516,tt0328004
35585524,tt1673431
253828,tt0120616
669683,tt0346952
1198597,tt0060177
1585890,tt0105598
2853280,tt0242256
4470950,tt0322000
5486692,tt0463355
6068287,tt0764277
6274365,tt0492448
7133211,tt0437232
8174133,tt1285003
8457548,tt0119991
8537370,tt0757378
8579904,tt0055868
8635138,tt0100401
9230147,tt0045494
9862787,tt0011221
9919411,tt0134668
9960186,tt0027259
10036523,tt0039801
10617098,tt0055783
11665713,tt0076500
13033252,tt0120847
13328446,tt0081721
13488271,tt0006956
13937768,tt0331241
14569569,tt0172328
18230978,tt0001067
20648874,tt0033122
20677657,tt0119838
21181906,tt0044574
21206905,tt1522265
22161712,tt0090802
23152784,tt0257887
23848702,tt1379222
24817139,tt0050097
25808359,tt0053867
28577664,tt0271348
28822790,tt0083979
31306817,tt0070333
31771406,tt1836944
34603655,tt1748113
35009631,tt0014678
36205318,tt0390072
86533,tt0115963
485540,tt0119707
702217,tt0227984
910742,tt0079781
1295735,tt0035375
1980829,tt0021646
2711674,tt0028249
3771009,tt0044476
3951786,tt0796314
4317405,tt0120383
4484593,tt0070291
6155040,tt0304676
6391489,tt0106922
6815785,tt0055278
8844071,tt0096390
9233302,tt0052840
9420496,tt0207415
9775818,tt0180673
11506772,tt0085975
11609074,tt0060055
13213647,tt0038444
13649768,tt27103162
14693530,tt0061905
14883941,tt1838495
15085855,tt0222402
15239088,tt0035218
16070571,tt1448567
16949033,tt0020268
19091638,tt0940688
20636547,tt0023389
20823337,tt0390109
21135479,tt0012397
21152050,tt0323411
23687719,tt0208477
24890661,tt0053369
25248397,tt1393000
26136751,tt0080936
28090771,tt0250116
28360228,tt0078998
29672807,tt4759292
31172714,tt1954605
31648396,tt0251414
33059077,tt1937339
33627491,tt1865573
34857917,tt0920461
35786738,tt0043408
35969103,tt0052543
342692,tt0160127
1246278,tt0143127
1319356,tt0399102
1547061,tt0025443
2572619,tt0063048
2676601,tt0325258
3588990,tt0091649
5172934,tt0252277
5441734,tt0800003
6180965,tt0161978
6185648,tt0080556
6612985,tt0074434
6817957,tt0446747
7358580,tt0436262
8960868,tt0108559
9505256,tt0311048
11893608,tt0117342
13272614,tt0096030
15211401,tt0120793
18647257,tt0929858
20533222,tt0153958
20581106,tt0066605
20674930,tt0156126
22483319,tt0066834
23012714,tt0079420
24465575,tt0032101
25945729,tt1727587
26286968,tt0048080
26483494,tt0066277
26562385,tt1718809
26811211,tt0024977
27381948,tt0381280
27537641,tt0470692
28492925,tt0296150
29988111,tt1189073
31029560,tt0180285
31155252,tt0155491
32721932,tt0071241
33215512,tt0035924
33370091,tt0977611
33820103,tt2160437
34558556,tt2035599
35786558,tt0045126
35786906,tt0045189
35908365,tt0044622
36462620,tt1966566
142435,tt0116695
351266,tt0110057
648781,tt0133240
1045034,tt0356618
2293553,tt0416243
2721832,tt0105001
2884454,tt0374099
3565365,tt0066090
3947408,tt0058700
4134129,tt0211219
4791383,tt0086140
8412164,tt0109949
8949458,tt0200656
9467480,tt0042646
11959704,tt0016109
12194848,tt0133169
14790667,tt0110770
18069089,tt0122234
20533522,tt0090332
21250979,tt0407929
21516811,tt0028629
21558933,tt1193516
22811616,tt0107440
23988752,tt0029475
24005728,tt1517239
25133281,tt1263697
25703285,tt0094682
25725626,tt0045041
26121980,tt1153053
26816024,tt0810832
26889303,tt0250613
27122528,tt1125929
28192736,tt0366169
28492742,tt0210631
29509144,tt0046938
30154876,tt0043319
31081568,tt0040730
31103283,tt0062649
31317885,tt0207374
31669942,tt6565662
32561435,tt0266791
33955506,tt0075352
34779274,tt1224378
35569277,tt2301900
35727816,tt0007242
524139,tt0115734
678533,tt0091787
1816128,tt0225233
2582428,tt0282988
3494241,tt0035096
3568482,tt0764902
3985182,tt0107619
4173575,tt0099996
5090136,tt0305689
5455598,tt0022357
5461236,tt0102370
5647190,tt0110395
5794648,tt0808151
6256750,tt0385890
6905122,tt0147856
8402059,tt0055726
8775148,tt0013458
8934961,tt0190966
10436186,tt0826092
10868611,tt0431813
11702827,tt0944839
12013299,tt0983991
13601413,tt0016811
13605075,tt0017346
14791558,tt0066820
17823628,tt0010848
19493819,tt0036634
20426523,tt0108047
20770694,tt0037000
20904516,tt0078761
21462052,tt0465461
21546286,tt0052118
22644290,tt0072892
26431171,tt1094296
26519331,tt0201716
27797576,tt0236247
29181369,tt1604171
30265765,tt0041882
31256116,tt0166253
32092686,tt1781840
32204150,tt0037420
32529509,tt0093935
32656020,tt0155680
32732598,tt0149897
33430032,tt0271676
36468137,tt1863201
76297,tt0040724
308856,tt0293508
607433,tt0285470
1167676,tt9282622
3585054,tt0048801
3644423,tt0042692
4024109,tt0248912
4186829,tt0120820
4376322,tt0095640
4399374,tt0116390
4534522,tt0284316
5083563,tt0069919
6925872,tt0127916
7677914,tt0130370
8055027,tt0119227
9685347,tt0078522
10105635,tt0915473
11120706,tt0048390
11965354,tt0071333
13865046,tt1102257
14110961,tt0089072
15197905,tt0014078
15881207,tt0995039
16973860,tt0118698
17276799,tt0013359
18814195,tt0356014
19062950,tt0110252
21176707,tt0451824
21829255,tt0112694
22094548,tt0120075
22295674,tt1347521
23047923,tt0082800
23117732,tt0082151
23918512,tt0101548
25193351,tt0187871
25993181,tt0025674
27938807,tt0072332
28524736,tt0029781
30049059,tt1346854
32694962,tt1644655
33582777,tt0056572
35106177,tt1720182
35131808,tt0080896
35229863,tt2845780
35400103,tt0028423
35699329,tt1986935
35770123,tt0054871
402731,tt0273689
444061,tt0071647
446934,tt0095031
733818,tt0171580
1167675,tt0051980
1394722,tt0032881
1699805,tt0404756
3783905,tt0119792
4181202,tt0099479
4181207,tt0043685
4969123,tt0089572
5066214,tt0080610
5241837,tt0094907
5501312,tt0100119
6899858,tt0465676
9864435,tt0458472
10020058,tt0045682
10113483,tt0062732
10133217,tt0947802
11014779,tt0298203
11448958,tt0028779
12586957,tt0081242
14286557,tt0006987
14288033,tt0008205
17162732,tt1305592
17636076,tt0055404
17666052,tt1143143
18667965,tt0108031
19327574,tt1008023
20296675,tt0101693
23174313,tt0034169
24043593,tt1594964
24274120,tt1500516
24655985,tt0393394
24720604,tt1552983
25009465,tt0348876
26250274,tt0469251
27424154,tt0039733
28135774,tt0259535
31810790,tt0166982
32316257,tt1339268
32978841,tt0338323
33467452,tt0008388
35226968,tt14116906
35627063,tt2017020
36057878,tt10122538
208814,tt0038369
869607,tt0045709
1766716,tt0265424
2210495,tt0031790
2386526,tt0089167
2411105,tt0084509
3337648,tt0054674
4206902,tt0071226
4306261,tt0455135
4550882,tt0758794
5526366,tt0094332
5846938,tt0475735
7421657,tt0066184
8267180,tt0032669
9308619,tt0082050
9308623,tt1034053
9427346,tt0254784
11507737,tt0892743
12586991,tt1068669
13070463,tt0049531
14286586,tt0006975
14299217,tt0007624
15264095,tt0045184
15488568,tt0496178
15738569,tt0087001
17269941,tt1479963
18109851,tt0004870
18909319,tt0049793
19238871,tt0002260
19312759,tt0234377
22643321,tt0011818
23963126,tt0028417
24487080,tt0008918
24759030,tt1054674
24885677,tt1634561
26503679,tt0065631
26561763,tt1479961
28132190,tt0022174
28946599,tt0028240
29462138,tt1606389
31323932,tt0056375
31984787,tt1601475
33108388,tt0187150
33780267,tt0290009
34150238,tt0036846
34333470,tt0029527
35058386,tt2799884
35994049,tt6748060
104643,tt0028358
237134,tt0087884
240173,tt0134154
748890,tt0103704
1591858,tt0047086
1781790,tt0115832
2137362,tt0032953
2889278,tt0120782
5349121,tt0234805
5490339,tt0257261
5609599,tt0378897
5960014,tt0846727
7039813,tt0093266
7526274,tt8919026
7526692,tt0104530
9890196,tt0043873
11124376,tt0079142
13403619,tt0003492
13710352,tt0003658
15205423,tt0416073
15392801,tt0976222
15534756,tt0033739
16279840,tt1183921
17455242,tt0208459
18176268,tt0005061
19032035,tt0200630
19507389,tt0058255
19597646,tt0045648
20114941,tt1870507
20530443,tt0149583
21533456,tt0006375
22644953,tt0114701
23664336,tt1488591
26006741,tt0059912
26307226,tt0257451
26607341,tt0067773
28088228,tt0239102
28110332,tt0238119
29753573,tt8415286
30714098,tt1366365
31668127,tt0035308
32102471,tt1877691
33099604,tt0010825
34032253,tt0017028
702117,tt0413300
1071647,tt0091983
1398485,tt0108656
1929111,tt0101575
