wiki_ID,wikidata_ID
25646360,Q4083132
27766558,Q4926582
28074095,Q6488750
28557848,Q4771045
29574385,Q16249260
30816196,Q5276597
31650028,Q3699170
34254755,Q7813579
16024478,
8993821,
35556959,
6773730,
25573745,
183828,Q1262450
580994,Q1766190
670013,Q387674
1017172,Q5330298
1526741,Q1632443
1597728,Q1306776
1939106,Q3561666
2181949,Q1195651
3387343,Q5351652
4278211,Q3307568
4481996,Q1964024
5188508,Q5505688
5283066,Q1168660
5329751,Q178423
5501445,Q2563230
7024876,Q475293
7248381,Q5637960
7253511,Q7764948
7641358,Q8868913
7644867,Q1733779
8969010,Q4782858
9263680,Q4808428
9641323,Q2994000
9998215,Q12154767
10387789,Q768223
12961471,Q7373821
13114315,Q5583284
14356649,Q551992
16364045,Q8049690
19314492,Q5288191
20518296,Q5576876
20700559,Q258204
23771224,Q3020075
24666702,Q4837108
27388121,Q3319820
28569306,Q5703452
28857787,Q7096673
28958853,Q7772610
29381751,Q6316903
31014663,Q7451430
31141736,Q12126489
34181242,Q222852
34336612,Q2470533
35408293,Q11023075
35993713,Q7733580
20249573,
34952523,
6685838,
33628294,
103022,Q1306726
221489,Q600176
946060,Q3629018
1966655,Q3773265
2002258,Q959853
2080306,Q1260289
2236141,Q883593
2649865,Q1185956
3986182,Q7785777
5344873,Q4729071
6735825,Q3986553
8666799,Q511010
8726643,Q7459983
9104173,Q4730033
9906067,Q891030
11161265,Q2364140
11284825,Q1517084
13201569,Q7737623
14358557,Q753367
14856464,Q12126998
19155069,Q7923001
19200455,Q6424422
19682775,Q6927020
19920190,Q7774927
20520779,Q12124785
20532977,Q7596800
20629940,Q7062066
22637123,Q339204
22643666,Q2056858
23118238,Q1145403
24214688,Q6774312
24641171,Q3427776
25058532,Q1008801
25067693,Q7821653
25081936,Q6802914
27268159,Q5072388
29031975,Q7727427
31420015,Q7939689
31803668,Q4659824
32077060,Q7734796
32553773,Q7312048
33581371,Q3006831
34983991,Q3831185
35488549,Q7232318
35581611,Q6817856
36173342,Q7759979
18133264,
22643472,
7759459,
1216495,Q224926
1336564,Q2756984
1481638,Q657075
1598832,Q3234280
2261407,Q489818
2312019,Q4251252
2431740,Q926845
2705410,Q7718277
3310853,Q479898
3564596,Q624957
5289480,Q5287238
8359892,Q858836
8702038,Q5278682
11256259,Q620100
13137350,Q1199186
14556392,Q7530991
16188573,
16855103,Q1278386
18065848,Q303213
18195027,Q5002192
18393737,Q6471271
18583140,Q7720300
18942407,Q5421580
19200837,Q3696780
19915414,Q7395731
20097088,Q3059223
20570444,Q1145421
21983784,Q6876147
22364213,Q4749770
22623529,Q128945
22683998,Q3342613
22831858,Q3154635
23171363,Q7771809
23664512,Q7739894
24160420,Q6945703
26104950,Q7161562
28088331,Q7652837
28762486,Q7084567
29240722,Q3540883
29803022,Q7727769
30199617,Q2649653
31176974,Q954476
31900532,Q3795900
32537784,Q7461187
34053944,Q7228593
34573784,Q12127238
35808039,Q6466271
19289655,
33002605,
25274949,
327427,Q1218601
628120,Q253397
918886,Q467541
1432855,Q1194546
1471831,Q2351784
1660834,Q7460434
1853602,Q3234275
3158499,Q642419
4061041,Q1134041
4359873,Q2894998
4448935,Q3042507
4600218,Q429613
4658785,Q1935809
7585416,Q4526234
7948938,Q1015963
8417343,Q5577787
8719979,Q3420924
8991887,Q4817962
8991907,Q4661335
9091892,Q3013360
9577780,Q7403020
11933187,Q280434
15189343,Q7759279
18545627,Q7857537
19301429,Q5288168
19908609,Q7599414
20663735,Q6965425
20921173,Q7712852
22578492,Q943820
24159097,Q7111206
24213425,Q7561136
25682451,Q3655507
26554437,Q1128745
26953381,Q7128483
28059916,Q3179253
29169424,Q3416314
30280518,Q12126738
30528086,Q115749
31156267,Q7239768
31404359,Q2110876
31865461,Q6383668
32710519,Q3868860
33462582,Q7720183
34201640,Q7745147
34394403,Q8047205
35065476,Q4901634
35726787,Q7091685
17327462,
19285497,
15058861,
74871,Q976149
154635,Q932814
1592736,Q12126896
1997513,Q6350375
2292864,Q428668
3218724,Q6656673
3520906,Q1763851
4129173,Q7043319
5479460,
6041473,Q7602333
6635945,Q2515640
6987479,Q959876
7238588,Q7884589
7288668,Q4912065
7306856,Q365178
7377259,Q3429754
8744194,Q2819905
8777711,Q3024150
8898667,Q7759276
9164973,Q4730065
9389794,Q3029222
9764248,Q996020
10160801,Q1851504
12177593,Q7161524
12509757,Q119341
13568181,Q7531306
15234387,Q4656814
15259992,Q7736042
16949071,Q6444487
18793667,Q3791083
19853411,Q5248704
20533205,Q7097501
21008312,Q3094738
24157780,Q7804972
24191412,Q12132406
24677816,Q5250102
26456639,Q844679
27781635,Q127551
28322216,Q4854230
29895175,Q4944789
30149781,Q6910907
30239939,Q7293910
31443320,Q2908433
32790914,Q12126752
33215415,Q4902126
33233462,Q4183822
34764787,Q7765228
36113338,
29801891,
74868,Q1218959
685987,Q1213621
1111223,Q1213701
1663320,Q228964
1702604,Q2543979
1853200,Q7733520
2939386,Q6794851
3832242,Q2714583
4644031,Q392691
5718787,Q1219814
6368900,Q2719903
6809382,Q764783
8056688,Q751341
8499528,Q1216738
8692428,Q6838747
9994316,Q7264022
11035177,Q679571
11657196,Q1702648
14728039,Q6690026
15553721,Q7719151
15754002,Q1138065
16731651,Q3212003
18029681,Q6691349
19152358,Q7514613
19163688,Q3012116
19846930,Q1213196
19972307,Q2046724
20335006,Q7105492
20904652,Q947694
21099183,Q7737297
22271345,Q4003659
23666916,Q7747505
24442535,Q3025926
24643828,Q7292692
25411775,Q4659177
25756832,Q7742393
26431639,Q5276907
26454663,Q6004939
26727790,Q7531330
27517359,Q8049348
28405178,Q3227962
28846176,Q6517835
30642093,Q6319864
31446515,Q6772032
32932751,Q7718132
33215652,Q3419980
34172971,Q12124810
35928801,Q5439300
14656823,
3767179,
9994317,
22644293,
20782127,
11011632,
35017681,
8695,Q105702
224069,Q7758149
1134154,Q510181
2339741,Q1516984
3327607,Q1144659
3492259,Q4189211
3549346,Q595333
3657826,Q699586
3826800,Q3819326
4605171,Q1406309
4704148,
4894261,Q7877404
6332837,Q984164
8337507,Q4863478
9244646,Q5035192
9391386,Q7435660
9505239,Q957646
10475102,Q7827905
10594693,Q2329314
10803660,Q1216269
12381574,Q3338946
14291637,Q1305119
15706563,Q6966193
17549642,Q5166551
18838513,
20703482,Q6659548
21024252,Q7093882
21435046,Q4690792
21811775,Q5272396
22486844,Q2661541
24889160,Q1137535
24915636,Q4849356
27046886,Q3790868
27924260,Q4744829
28377370,Q2445927
29019687,Q658012
29271392,Q7993120
29733028,Q5264197
29886831,Q3283319
31527824,Q4931579
32386989,Q1335279
34138683,Q7762736
34921072,Q5706852
23856271,
34666140,
23288456,
20630951,
25905642,
9919880,
31351,Q1139454
45606,Q818710
275547,Q751130
453830,Q4545163
1295686,Q577360
1878054,Q1126097
2349235,Q11098726
2430019,Q4846669
2542946,Q2302935
3443975,Q3537479
3673942,Q7722771
3703077,Q1170853
4703636,Q1642301
6114774,Q641941
6823327,Q6746251
6839059,Q769337
7731039,Q5978201
8770199,Q5220075
9002230,Q3837852
9123604,Q1059683
12065528,Q6878505
12495446,Q7772794
13945288,Q2426279
15036863,Q4936998
15478296,Q3778054
16226377,Q2999433
16674680,Q3660475
21122977,Q5402639
23367560,Q5694670
25811332,Q7751512
26391493,Q5090552
28042876,Q324262
28465900,Q2476029
28858020,Q3821926
30296135,Q481348
30700595,Q7145052
30822652,Q2612953
31029253,Q5155165
31156164,Q4767768
31338636,Q3572804
31939460,
33495729,Q8075642
34637161,Q16994577
36057884,Q7879153
32708834,
34671186,
12048544,
34670927,
8882141,
163462,Q1191093
792424,Q7883119
1367110,Q1553640
1380482,Q600299
1456329,Q1402152
3176181,Q3270331
3587872,Q2187512
5008724,Q7260792
5055914,Q2079084
6411113,Q5305700
7725707,Q3160745
7774495,Q4659958
8283304,Q7832164
8293411,Q3067792
8545243,Q965569
8700683,Q421875
9340076,Q1536333
10140541,Q12125296
11262486,Q7260752
11341340,Q5189948
12138493,Q7730504
17022526,Q1510089
18602803,Q3731109
19200405,Q946512
20112659,Q7968413
20261342,Q4659807
23902011,Q7882935
24226493,Q7775530
24668668,Q5692358
24882667,Q6984288
25273063,Q8056907
25359124,Q2577308
25495137,Q6899087
25496318,Q8029053
26088981,Q7040077
26351332,Q5099532
27403920,Q7081402
27466117,Q488140
29823646,Q5264219
30552151,Q6553175
31163724,Q7621411
31323105,Q5553564
31729495,Q621354
33068811,Q5384757
33350598,Q3977006
15247226,
14168925,
26057163,
35515514,
30575,Q175038
515154,Q4983414
517177,Q5207375
649185,Q7745881
685721,Q2400146
878005,Q831437
1488066,Q536560
1554502,Q157975
4278437,Q797881
5083659,Q2567294
5493659,Q6130409
6498597,Q4095872
6727805,Q6289548
6795118,Q3424288
7235995,Q7654078
7237936,Q3987402
10067011,Q4837245
10700644,Q7399247
10725778,Q4658880
11857726,Q5520934
12585204,Q12125305
13725370,Q5437974
15075848,Q7776083
15397835,Q5558547
17395300,Q5316970
18570812,Q12124578
18604111,Q3795158
18962686,Q12125189
19495687,Q6915597
20147933,Q7074515
20674415,Q2542741
21888630,Q4837163
22501300,Q7240200
22644905,Q4394855
23097358,Q5965806
23597540,Q17055488
24492227,
24969779,Q7445971
26396405,Q4373826
28379550,Q933712
32894969,Q7733529
33146132,Q1272933
33606762,Q13110840
35718038,Q400332
36267458,Q7735063
36353797,Q1026346
20862538,
43307,Q662342
142443,Q826494
366111,Q1140935
685720,Q1199439
1249019,Q2171744
2502728,Q1755660
3619129,Q616986
5019403,Q3023206
5105411,Q1969030
6173336,Q8056626
6691690,Q2647587
7235710,Q2388260
7286784,Q5970149
7421446,Q1962691
8964541,Q3951309
8997652,Q2736281
9459581,Q4120752
10952277,Q449041
14337425,Q1403510
14904858,Q4690688
15204287,Q3226549
15527947,Q7200866
17243300,Q4190055
17727108,Q16968199
18244147,Q152427
20113351,Q1332246
20169210,Q738000
20581320,Q7336946
21759848,Q3230506
24386035,Q4957165
25528507,Q5898938
25614077,Q7829629
25924200,Q280850
26178713,Q1955024
26197674,Q1640894
26261371,Q1304993
26472723,Q6419690
26890887,Q1400547
27758747,Q4655930
29585621,Q7999610
31029201,Q7133558
32130401,Q7770246
32883603,Q7739086
33055439,Q5871470
33323067,Q4395162
33515860,Q8057428
34080674,Q7717636
34992166,Q7743642
35014220,Q3207047
3868267,
46505,Q497256
74894,Q2512149
445066,Q372514
667845,Q2651448
2411122,Q2401311
4340789,Q1750312
4788925,Q813983
5612517,Q5172393
6449600,Q6390950
7471088,Q471569
7482708,Q12476106
7482786,Q7395454
7662273,Q7757948
8831231,Q7744905
11105496,Q5264457
11418685,Q4669855
12612167,Q7135917
14174980,Q282666
17471669,Q1152489
18760388,Q3699502
18976810,Q7719752
19844332,Q1815725
20223449,Q12130403
20760084,Q787658
21411083,Q1951300
21465561,Q6946434
22643296,Q2252654
22643450,Q2598746
23454959,Q7620062
23495402,Q4843127
23758269,Q3595790
24882746,Q7418030
24964277,Q195449
25292924,Q6751078
25330760,Q7508277
25871790,Q1720855
26057620,Q2468213
26230379,Q5439475
27879758,Q5547293
29631957,Q6928627
31625311,
31958696,Q481118
32605438,Q3796570
33416525,Q4742708
33742630,Q4729219
33933567,Q24904692
34813616,Q167647
35216498,Q3448269
36025071,Q5368174
4144335,
32174575,
495585,Q7676670
706860,Q2699996
770083,Q2543479
992455,Q644297
1431534,Q623507
1686679,Q2067143
1717731,Q1464730
1741327,Q634105
1849381,Q5915000
2262096,Q7738341
3112996,Q1616747
3347962,Q1124617
3896166,Q2523064
4406314,Q5651017
5415218,Q4825997
5431194,Q2349624
7461372,Q7992932
8181039,Q5312238
10139367,Q1254637
13837184,Q2585061
15349267,Q3202665
15386228,Q2035143
15877215,Q6935289
16898172,Q7962474
18004274,Q6345208
18544488,Q3420021
19233817,Q1472370
19281170,Q6928994
19940455,Q5216077
20731623,Q8000597
20903274,Q5286094
22643740,Q693114
23272959,Q7715267
23907048,Q3264257
24744509,Q4589249
25757227,Q3227030
25922951,Q19001
26976144,Q3078400
27223546,Q498287
27253748,Q7295049
27856465,Q3545595
28827817,Q7576408
31029391,Q5352446
31418250,Q5392591
31860041,Q7786379
32936721,Q882066
34150058,Q7721021
35861146,Q501529
28260158,
26107196,
1282593,Q2069423
2184195,Q1141125
2651593,Q617395
4907371,Q938799
5409260,Q946201
5672206,Q2434588
7176125,Q1762512
7257458,Q5490875
8165053,Q7655180
8850105,Q498281
9310197,Q2759885
10867115,Q7752547
12848824,Q4914311
13403078,Q7811204
14503425,Q5416568
15311450,
16355097,Q4673581
17182471,Q3748061
17247457,Q5480632
17437288,Q1339911
18837293,Q1565827
18932875,Q7799025
19278375,Q2318612
19705577,Q3035888
20168907,Q7108630
20903296,Q6798388
21613921,Q2421528
21715922,Q2940418
22291285,Q842603
23381676,Q5564344
23449348,Q1199722
24373655,Q195063
24472535,Q7785254
24643105,Q5557808
25227054,Q7751716
28148782,Q5701628
28312226,Q7179629
28673181,Q4875602
28684706,Q5056399
28829024,Q6784473
29397331,Q4928080
29593417,Q3480875
30854972,Q858860
31231485,Q7295897
32704611,Q4184281
32962195,Q3988649
34468313,Q5304455
35013392,Q3453719
28512680,
250718,
453573,Q1170787
1442628,Q3549865
1647985,Q476439
2379908,Q1305752
2456039,Q7882074
2677195,Q2005061
2782527,Q6368233
3091942,
3331330,Q5416579
3988444,Q4052320
4825726,Q548128
4902184,Q5565539
5517579,Q7715099
7601466,Q7635887
8307454,Q5880536
11605792,Q2495139
11614763,Q1211730
12151513,Q7739813
12260258,Q3039312
12383345,Q3213599
12961224,Q7621265
13312274,Q905541
13572405,Q3415551
14935583,Q15131546
17183263,Q5429155
19090521,Q1742410
19115982,Q4449966
19801281,Q6189124
25105934,Q4657371
25131366,Q7457107
25434917,Q7313248
27871452,Q12117452
28274299,Q3375257
28817360,Q5084408
28826247,Q482565
29785838,Q1246794
30475594,Q7280177
31136337,Q937303
31795187,Q744825
33447257,Q1048870
33459530,Q5530316
34381707,Q3870292
34419753,Q10757648
35259179,Q5269059
35884550,Q5554681
35943095,Q3019887
35951264,Q7131092
36081273,Q7203273
32424995,
161452,Q963045
340570,Q7518114
993791,Q152857
1007009,Q7751365
1155739,Q7894196
1693880,Q7754131
1821978,Q6844174
1858604,Q1257284
2100492,Q1632217
4404828,Q2444789
6543887,Q354525
6763625,Q2066387
8265512,Q3073270
8875240,Q4699406
8893009,Q5350726
9194802,Q4812235
9281223,Q3066229
9694681,Q5166565
10183625,Q3230793
13710479,Q3768600
13810029,Q3282713
14290408,Q3837704
15871712,Q5122553
16472738,Q5141598
19406289,Q4549960
19554890,Q2331577
20633239,Q4489951
20902941,Q5276630
21326378,Q6946158
22644742,Q2337113
23734853,Q1338368
24608475,Q3344332
24827899,Q523062
26200531,Q2515683
26375431,Q6195440
26479956,Q3175919
26551226,Q7736562
26735672,Q6488421
28463677,Q4978599
28467725,Q7542038
28828072,Q1659549
30638543,Q2900654
30856194,Q2909273
31383066,Q7915464
32833838,Q1169101
34073457,Q4747552
35697174,Q4029298
35882314,Q5222407
36088550,Q421583
25937937,
31538706,
8827292,
113454,Q460664
680361,Q253978
1431065,Q3259450
1479185,Q853718
2267722,Q2063151
2718584,Q2091109
3100493,Q3929646
3727473,Q954513
4184054,Q3326206
4187434,Q4659631
5955514,Q1109508
6961461,Q470073
7626588,Q4655797
8098996,Q6640351
9994371,Q5265218
12004233,Q4030858
12576808,Q1259032
14373786,Q1458055
17008283,Q8058076
17864265,Q3155999
19081161,Q7285173
19231529,Q7621641
19787914,Q323392
19931937,Q164856
21350474,Q3341968
23463534,Q2405363
23944914,Q2484315
24446065,Q5367905
26286624,Q4927659
27197723,Q824818
27901555,Q7993446
28371323,Q2998134
28888283,Q5261166
30542998,Q5380120
31008706,Q2856386
31029308,Q6827076
32255889,Q5965650
32698807,Q6734101
33066426,Q4905672
33341723,Q7399613
33444713,Q1327078
33493916,Q147598
33871412,Q7285673
35004712,Q5376616
35066141,Q7933559
35476405,Q5350211
35737077,Q6690863
30241563,
27932113,
31316750,
22644307,
89048,Q5462915
190405,Q486591
359571,Q591175
1869084,Q1195542
2969042,Q2552049
3173198,Q12125106
3991118,Q1988841
4605877,Q3524842
4666906,Q2714651
4696764,Q3372729
5274269,Q446100
5339355,Q4927540
7739268,Q7786411
8801409,Q940351
9757430,Q4827191
9960936,Q7799009
10931728,Q5044106
11124990,Q593767
11353416,Q5073945
12230535,Q2294020
12674076,Q2873275
13049849,Q2456917
14288728,Q3150490
19046062,Q3284362
20135224,Q5507120
20336936,Q7397868
20694814,Q7142651
20951393,Q3822354
21950544,Q7785606
22268085,Q1757591
22644081,Q2302716
23820585,Q6470515
24007374,Q2381840
25893786,Q4003995
28960753,Q6946334
31008163,Q4660141
31026471,Q6782076
31096219,Q7580035
31156468,Q7239348
32019169,Q8049397
32021767,Q6301406
33449688,Q4808467
33656303,Q5049207
34494012,Q1632016
35768389,Q16987913
35952527,Q7741953
17278628,
9428128,
165106,Q1306336
1127963,Q661911
3644578,Q976982
3658781,Q760708
4379518,
5118135,Q770661
5366212,Q4911769
6165918,Q7737145
6563151,Q2621377
8153846,Q3024211
9166468,Q7881939
9701398,Q2344361
10802159,Q3283653
10931684,Q2902275
10940332,Q2356858
13508300,Q5888726
13809448,Q2667520
13922523,Q7769707
14277570,Q748392
14923095,Q7764292
15898466,Q6150330
18602506,Q3821998
18967674,Q5312392
19024526,Q574998
19662785,Q7140901
21057974,Q3905599
21373881,Q7637422
21666555,Q2062852
21704088,Q7733650
22144721,Q205028
22947692,Q2298220
23448467,Q6925245
23663525,Q7728381
24892305,Q6090142
24954740,Q7768528
25249973,Q1747758
25303023,Q24897887
26231758,Q5269226
27113000,Q4088170
28379602,Q5898960
29582857,Q6444521
31384964,Q6344312
31525937,
32053604,Q6480037
32152619,Q4690685
32987893,Q5918207
33823041,Q1392700
34350846,Q4973424
27822957,
619956,
31168071,
35004777,
31874799,
44771,Q981032
77643,Q196933
142457,Q339876
2122734,Q1949598
2539874,Q1811900
2609169,Q1131556
2761187,Q502286
2951878,Q1399573
3633996,Q1885686
3710183,Q3290017
3966196,Q4788390
3990322,Q2311935
5878445,Q2895197
8359558,Q2205933
8735598,Q5190461
8908477,Q6683371
9383995,Q3214034
13522363,Q7639837
13522370,Q7766542
14091070,Q4659880
14385868,Q2148226
14436334,Q5456959
17611985,Q2352649
18149982,Q3739978
19288479,Q7973086
19864257,Q7993169
19919089,Q4228851
20430909,Q8057133
22380174,Q4080435
22643398,Q7971295
23095277,Q323787
23691080,Q5179567
24017183,Q5331508
24267235,Q5419527
24515495,Q7462570
26005259,Q5617353
31150255,Q6387046
31155630,Q7877212
31322643,Q5349588
31619927,Q3988040
32188620,Q5503479
32880476,Q7750470
35002603,Q2826202
35188575,Q4184524
36461055,Q4838702
28148651,
4633393,
92582,Q669592
186856,Q836298
431685,Q1844760
1815818,Q166588
3114712,Q7977626
3470692,Q315616
3996989,Q11235479
4515396,Q169996
5140456,Q768491
5720474,Q3819396
5945009,Q4662761
6097565,Q1961817
6572584,Q7764294
7273563,Q4660129
9601501,Q5352448
10915095,Q1156953
12085775,Q1003128
12234255,Q7620420
12746610,Q3458333
13863939,Q5651324
14050402,Q7668573
15724834,Q12978080
16870441,Q3484020
16955791,Q7737837
17792184,Q5377733
17931096,Q1555773
18890079,Q6945113
19679948,Q7730526
19960861,Q7764620
21242801,Q3140572
21764295,Q4448764
22410343,Q7081348
22644838,Q2527547
22657183,Q5441468
24147198,Q6010360
27940850,Q937998
28373627,Q6419710
28442591,Q5211864
31000091,Q7786048
31839719,Q4456167
31859893,Q7336004
33117374,Q12281706
33128846,Q1167255
33314767,Q5140029
33933454,Q3020377
34507995,Q3819191
35412577,Q5303012
35655454,Q4546916
12093161,
10200181,
73457,Q1844413
607444,Q224187
1380313,Q733607
1937840,Q2298877
3395769,Q1810461
3478537,Q573112
5031197,Q6011412
5454030,Q4583860
6007672,Q7764999
6177777,Q2657411
7334454,Q688886
8983787,Q1055906
9009812,Q2408071
9612342,Q833412
10651171,Q7773846
11551862,Q832471
12707759,Q4808164
13137023,Q6902773
13292846,Q4839748
15321482,Q7750816
15463100,Q7717614
17956990,Q7311653
18025932,Q2819820
18998943,Q1532152
19207939,Q7771724
19419882,Q429423
20214756,Q1123983
20953724,Q4742010
21476454,Q4922163
22124534,Q6962447
22526743,Q5352203
23266599,Q7766187
23687982,Q3013696
24229569,Q7489395
24412976,Q972072
24856278,Q7691995
25981715,Q7401477
25990814,Q4883581
27850628,Q3216082
28032359,Q6690360
29887278,Q7317185
32188583,Q3086650
32376025,Q4127314
32604160,Q6931757
33041654,Q5297296
33550875,Q874857
35517036,Q4883991
35584608,Q6416783
29288150,
21312593,
17640868,
33673220,
1199638,Q1419410
1345561,Q1414527
1364205,Q1150581
2509859,Q739849
2509885,Q771537
2941852,Q588470
3310215,Q5261133
3339200,Q722648
3665621,Q1923676
4979704,Q7624078
6817168,Q6725933
8466210,Q4683126
8966185,Q1434730
9056479,Q2506062
9796530,Q5664626
10000199,Q12155676
12265808,Q4184478
12812600,Q6983388
15311074,Q7740468
16877124,Q7763228
17352897,Q7099807
17839626,Q2036261
18019926,Q2244090
20376609,Q4817302
21286682,Q7728830
21472296,Q7440640
21664006,Q325120
24585123,Q3523225
25681893,Q5270073
25695953,Q5248877
26293153,Q7717726
27491558,Q5177448
28097327,Q2919652
28832153,Q7156941
29381935,Q4693262
30204919,Q5025998
30828793,Q7292632
31212473,Q5599871
31946625,Q7767016
33416405,Q7883362
33525076,Q7738472
33616079,Q7714702
34168801,Q7677694
34383684,Q12125651
34911213,Q5183180
35120373,Q7766796
31938531,
3333,Q220394
62687,Q1602612
365039,Q1124980
438548,Q726001
662746,Q4901983
1149546,Q5190392
1353277,Q762927
3662683,Q464060
3924766,Q1759684
4276965,Q2185831
5249887,Q11008353
6105347,Q7560380
6446044,Q332330
6698816,Q12124935
7488209,Q12126279
8450339,Q5368843
9776671,Q7068599
10599593,Q4661522
11588702,Q5647863
12913389,Q6662243
14626970,Q3815379
16011398,Q7755873
16958933,Q1292902
17565926,Q4771451
17657295,Q6724862
18363583,Q2737332
18677497,Q3285095
19400060,Q27362
20839451,Q7561824
22276447,Q3211637
22523378,Q7012140
23765662,Q7195991
25681809,Q1113254
26736022,Q7532097
27286055,Q6937736
27539366,Q5557112
27974901,Q7756208
28209320,Q7739177
28694194,Q5602548
29120238,Q7622699
30125465,Q6935262
31029292,Q5402589
31048391,Q3224578
31156843,Q7780981
32456571,Q5261128
32669004,Q12976229
33110421,Q3266595
33230983,Q3072946
33945838,Q6477370
5082327,
438547,Q4922517
1271476,Q3492321
1594929,Q1200483
2476317,Q1322784
2980843,Q3111087
3260061,Q6398998
3264802,Q4829820
