control_data,treated_data
285072,46419
312359,310880
502855,8763
183583,8024
169703,141823
264333,126448
78642,3720
441494,276401
140012,28335
395167,214096
100424,19853
88545,255176
358045,27980
497793,398677
312999,247827
107475,197121
273517,6644
246915,350938
308433,17434
236892,121230
423250,444906
142871,429412
194821,202136
128910,2835
490194,450173
268367,34402
477827,12930
185375,464896
134987,105938
442179,448857
527458,476019
481102,83279
139000,5899
508011,488478
374203,101789
321656,29822
205658,41886
269607,107346
163892,9899
217676,94725
441552,362907
160797,86076
441847,51036
454682,388367
142948,74247
478768,477008
31165,12794
316090,52821
119889,10551
346092,63003
213139,264377
279831,360321
67820,45729
35952,186381
103444,1141
222596,23067
328742,215570
375654,430903
447391,47502
83179,100109
162906,65279
88114,98561
132126,58186
291835,199918
257149,180922
163506,37166
310505,69320
365062,318364
319298,285061
295200,66824
392282,28793
144617,25043
127937,40491
181183,166581
354598,277532
480596,449903
198559,66132
230428,210325
438963,10470
390769,379853
172557,24323
519550,495373
183835,65109
140932,25540
439137,378439
295800,42094
304105,200926
65700,207734
145196,151838
11195,11282
165611,63956
407272,182690
473109,121958
363449,416279
271182,37515
209831,132363
413773,228993
409155,269848
453145,388532
95470,1620
109979,5872
144467,142014
147707,92764
290014,90202
377672,434662
17907,147390
158761,5761
172577,48710
261701,7740
196674,35278
343042,107007
171177,417232
95482,13873
452274,440856
100644,38904
196012,193418
322317,20000
185148,47761
8186,107016
218845,209977
425409,49885
407550,266338
193215,20253
388013,279843
450664,402128
326389,29539
348303,166325
22216,7284
160623,15238
441240,450953
74502,41946
264246,7633
161078,47309
168564,14221
310844,111499
78636,19179
112585,10555
213039,2425
61358,33742
396603,254712
234099,193421
400979,111156
252059,128678
59593,66403
107884,103962
184259,248474
51954,41340
179431,1112
215425,90554
256950,26104
69522,37843
64871,40843
317357,31424
209678,187666
426981,104296
397675,89653
328249,139852
158141,296075
529748,471285
521349,443528
322452,94079
232156,94669
453928,5407
306432,158033
471524,240283
302194,255695
135020,84357
486042,454373
368460,451962
480008,455454
61293,3680
126541,6097
173444,27595
40919,13470
329507,97722
258250,7770
171557,276054
115110,37126
182172,6020
270056,27707
424602,410895
164172,23069
137665,1504
332531,461740
318724,78233
10660,12680
171544,151868
149970,108330
205199,16436
101894,42817
219023,14169
453181,407654
233164,72901
112556,288663
277766,33331
153042,67982
418002,56557
493835,476065
208633,36076
390763,379851
97021,146320
161418,228909
238760,133098
295515,12876
151318,30280
159672,168817
241051,16186
130780,35532
282775,6068
139028,40674
407194,424422
531350,113180
100841,32465
321548,107369
278844,325303
351120,277539
282312,240417
117520,52255
193924,42097
50731,81049
355879,21882
434003,14002
36263,6057
205187,16560
42751,4422
373105,62752
316453,230650
164424,77546
325354,83955
256097,157560
129786,42564
349147,35588
65761,79903
409318,82510
165883,24991
369527,53512
113463,70300
240779,148601
167851,8500
159907,127878
330563,4479
204481,113809
94229,13260
328273,178397
213363,126444
131918,112467
377507,85792
460407,413942
171844,16992
410638,471679
321993,16440
329150,341625
375662,388407
505929,456952
112496,22165
274345,15295
72292,73346
358036,28028
209132,66994
511844,80065
436953,466447
218411,297712
381420,168075
227607,206777
141716,52498
415138,212886
474877,427829
398459,420561
381645,265857
131942,92808
212252,44595
425221,444338
420632,80023
375671,372604
331971,298002
313135,361
74546,40071
158938,39854
292363,81031
429627,301533
479949,334119
170184,10176
490095,400878
139287,79086
153081,148849
14945,24419
87610,61878
382188,81206
420301,269417
283708,96826
166919,74803
201569,240320
176328,237105
357219,381958
273533,107021
292597,102149
201010,80003
105952,148299
457829,8622
315489,95748
23544,188959
322356,72976
492188,518182
363027,217205
412760,23624
368462,462535
468981,463660
183857,39769
328837,4317
241027,129319
468987,490243
309027,163464
148933,22860
130227,20270
274359,224833
18558,14731
353887,378005
334230,5310
11089,11047
118773,1889
410108,379514
468474,398945
333780,52056
94430,69976
205678,165602
145132,15827
180122,10351
243833,43940
424120,47042
181004,171294
212700,16572
266940,78818
163168,5790
197636,22806
11629,207874
271318,52247
11640,11685
165638,171713
203106,196450
263124,85248
212803,65904
377620,457459
494186,500563
122359,70945
103451,2206
42774,15492
182352,211876
345932,49783
114405,42114
233328,171293
255611,255709
265063,241362
126500,190235
448714,24566
197660,57700
78536,34789
362487,200971
403910,399546
69537,73055
253948,66258
144541,1722
166562,54647
338931,247746
418385,52054
181180,5666
207389,201109
415613,181875
18235,9866
239422,37112
479952,449695
163063,45700
312154,44275
111082,56182
196027,42343
332658,74313
94201,13253
401569,246784
178477,66798
434091,14304
132024,77751
222878,25252
366874,111295
159914,4887
182769,12160
71519,104326
101907,42140
142108,3493
227539,209280
106992,39597
183831,320
367475,232022
182753,180274
285273,221072
459497,524945
184591,358587
271074,147059
439159,172268
62159,82425
54947,222663
433521,15440
469088,71826
89169,48587
156984,39410
97436,226348
183035,170696
62834,15236
236546,35253
211000,37818
288170,56210
248891,46608
144570,144988
145820,8151
209696,85184
139299,79074
35293,20926
299175,248273
294395,9061
159999,53589
481254,440832
325735,72370
215349,3312
483182,392512
165339,139460
475619,164330
67455,63082
188058,67086
271723,92928
445026,373790
389647,68715
431350,113185
511165,464832
42224,22059
211029,107930
361375,91677
431645,469780
455000,485512
173453,27444
453201,379743
219657,340758
197805,149947
363726,37983
293032,6023
214326,321553
518308,529449
84414,197707
232273,146237
446041,207793
292921,186143
331774,44440
497669,499371
309896,244922
43359,486538
364421,372793
23394,23324
157868,130357
156736,80516
310811,167394
148352,135085
167794,417260
19888,104885
273489,109648
265173,160214
197028,312055
125428,150057
164157,21342
436954,411237
146723,116868
446705,270374
338182,336117
368036,47471
321032,138861
509319,420104
222411,274221
484925,361111
346937,146213
184163,297035
302611,133407
314103,151491
18899,185631
184155,340716
202477,68522
343806,398520
35933,157125
248166,14513
498274,45449
131048,50867
174501,87870
278707,13861
306945,215562
129238,35113
106983,13283
177263,5976
405785,28046
182942,199207
476899,458741
112367,82457
272504,42433
174904,50703
403617,315863
206058,133070
132045,99328
80693,5874
481824,430060
359492,8520
89165,68818
270771,26495
338731,7119
401430,451972
525767,21917
520717,532409
152249,13074
195863,194291
492379,86982
446765,403127
255955,3252
34712,30785
268465,7127
281184,33999
286293,168791
272041,261886
207616,329651
223540,46229
480983,391887
409626,67823
192766,23867
288110,56130
400116,41252
199572,62700
310174,280008
151031,70952
265273,115801
112899,62450
372555,130048
224767,65166
71509,336123
139283,81171
182222,23615
330558,58501
280730,57749
177482,30707
107587,108751
299178,123470
223065,81375
312508,55434
159854,79600
478083,468316
368183,381216
306549,87399
160121,9957
125681,92653
411454,304427
382205,197700
250504,139487
58916,58462
257000,25874
338894,26091
195353,67935
139280,5005
276235,31437
327094,17653
222388,345192
379420,87177
447948,132553
333237,106881
190576,37238
411430,320406
508232,478494
52003,45961
193739,108844
176917,346793
165101,41898
535922,159044
249060,19922
153554,25046
164574,141388
165670,51625
138175,131434
82384,239281
306907,412212
348810,235879
300939,121537
119860,83746
216607,80111
17904,147393
167862,30304
156516,17872
204057,9856
305940,24204
355222,3505
403879,378493
67526,49393
259218,23628
518789,298955
219876,235312
288397,3972
358981,332250
120654,14909
152944,65006
443942,393253
448956,107378
221650,85047
259785,11967
131516,86904
225942,26467
497627,472623
166872,150425
189581,54732
336730,182646
36489,17545
229085,2544
379988,399102
411133,375556
201800,39560
183039,26683
228272,87145
127633,57588
208635,143803
388334,316106
146659,104856
201502,154563
42215,27234
192198,208408
137237,538162
331818,430867
74512,34933
140610,21305
476867,409515
219445,43234
358182,113173
376112,308325
452395,388546
434840,15417
193390,43643
81592,3759
460224,225272
213102,4283
348710,260991
118781,21167
23356,23247
287366,377921
136069,21817
68669,52147
51969,7344
453743,453853
96147,54402
356471,254122
425108,3709
97349,7668
97622,90996
155732,23104
285125,127137
58905,4529
107504,157682
341414,323785
252097,290990
420643,201345
193774,141862
121617,1638
417427,340574
185152,3510
271322,93633
526513,7293
327783,355090
128788,5106
174764,156015
32861,18279
152469,117790
339388,393238
118527,181515
436850,430296
440532,248614
123173,62895
18306,99480
469733,15777
209538,25435
497520,458068
164125,163982
127912,40467
167006,145381
190575,7913
123137,798
478841,478212
395843,104450
111079,63028
144590,34957
176339,199205
171852,248622
88968,66991
151693,20763
382848,265932
110012,5853
448933,15902
14567,21244
316156,282012
351690,96648
320037,39443
316337,86988
493567,11683
290341,109504
229791,255342
422487,51394
303071,226874
144728,73336
165512,1536
480993,370509
345333,4808
302175,174277
234522,7436
179497,155002
162683,4462
49127,36694
49850,30673
207162,235930
297081,346859
331302,127858
198079,67382
507457,33074
304405,97248
134715,45363
493841,454542
368453,443924
368495,433038
282866,168391
62185,118093
290926,291929
200269,71649
294815,170886
415640,49662
334812,56595
244168,148339
368593,166265
151534,4221
348105,99954
83120,40396
432160,55055
443962,393263
312271,79441
171131,58660
171315,10482
401598,46909
51955,60472
126319,346796
310216,177762
156762,3834
129691,186388
109986,6994
140049,91953
18588,16211
389822,231998
67540,46339
495824,30518
442310,35138
489613,226907
185067,27536
246858,297201
345901,236597
146545,39790
302710,63619
394368,391351
424967,252797
165439,24149
282820,309204
54956,24364
64914,17702
256877,80854
123177,19258
78917,11236
251121,4345
120235,122095
23200,23031
101534,31203
195362,69851
320783,50589
171900,279243
411644,248418
322196,279088
212347,128005
24616,32630
287340,116886
419641,13802
243126,151842
65855,36992
217918,5942
44133,317773
264801,18894
481375,405729
417459,203468
20149,6296
351849,8037
422475,51382
314916,370496
516622,455694
491970,513412
252264,8658
364376,495146
201684,290262
248994,4294
502380,215996
118910,109900
317429,363927
371844,69877
454223,433044
304057,61854
101897,34772
295916,148638
76490,9388
297377,244963
110064,4270
421624,388389
182702,11798
497145,490918
304784,63472
259668,87545
152253,35801
491239,85872
36259,6105
175265,24776
182208,5978
367679,111212
381607,408255
468947,399519
454214,485144
120226,97926
227413,162086
403887,44424
206336,118600
142515,4276
329072,113155
56263,30501
182425,34097
309001,146166
273123,41623
32469,4492
338216,11672
123184,5771
67547,55991
163149,491384
69040,138268
340025,182639
533614,525891
379280,54125
173036,39724
140665,358575
244764,21956
292414,159684
219020,25260
378728,83598
503426,488535
267996,62198
180176,296069
112935,163696
186765,265439
299616,363916
295977,261964
266611,115991
276906,23301
394652,321121
524670,291271
104121,11938
457168,215874
271031,334107
169837,142504
250702,106591
201803,61013
128779,5154
242277,153989
455774,64555
509308,504594
76205,49996
454167,507100
166164,96029
516625,398300
289261,168686
529756,458859
111469,63189
374258,47143
135801,57733
128720,143743
146758,152061
125540,64771
175965,357007
176123,7712
347137,297473
81511,18940
336774,7536
234777,155664
118523,181506
312532,44184
251178,42733
213677,59927
151424,37476
289767,134091
255753,129296
332201,257317
57778,52432
112583,63940
140185,245051
112448,21644
144596,38669
169125,21676
196619,26154
135278,74149
160972,20743
232414,317561
319146,200109
382643,169444
227450,102583
166525,102935
341176,10197
450431,236917
125902,106426
313686,51689
332487,226920
18337,966
246863,405870
23545,270426
107637,6238
341068,305083
171588,135315
314653,144446
137163,14239
169694,32692
119211,32268
60157,37538
184276,105719
294359,8980
323112,74186
507997,371140
311408,198987
100254,3237
197021,312043
184395,161253
273100,20888
88113,87124
145889,19356
493308,437624
403355,71703
127897,131358
241063,157789
398541,206173
49084,6956
331455,131243
204528,47240
157663,436241
80673,178836
417605,1543
418575,172721
208189,22563
189006,67148
94202,29911
173923,32042
363820,80201
338916,9617
471500,240295
239606,50629
456793,373908
530031,524034
273222,234356
250235,25678
98114,25232
232252,59700
317243,98473
111090,34764
178711,90982
185132,47744
470156,340694
453157,408821
8139,2236
138147,445688
443028,395599
206650,3458
109571,136098
524448,291264
320153,142279
408343,7884
192173,172996
387685,62827
407770,373152
186824,52488
392547,347865
480338,372771
520711,499438
52022,39173
476887,458735
18434,9869
366439,44580
227846,177726
243813,48850
126926,35152
443378,89642
461655,61759
175274,19500
186762,35021
254214,14650
338893,40127
242465,148376
125453,154389
174581,67050
193400,62347
271704,4854
339943,18636
195911,37797
303065,276133
274136,49409
364400,510284
412472,157685
291860,8518
131613,154763
480307,528842
408774,3101
498098,30459
446758,404404
449109,7996
214346,150238
375498,265859
278885,115749
527771,506434
105957,187119
118878,110742
190470,129300
532050,524207
357993,19585
30606,4434
145150,317087
209210,46238
386148,181624
511539,1450
223376,22797
186417,4353
65696,5955
49852,22429
455333,402562
250154,330199
455012,454414
386389,200153
212322,107706
288132,145104
394592,188748
323782,419383
327980,298156
72542,238818
181237,15495
40917,13509
63643,72831
11521,29151
419619,145617
49536,8206
368906,189963
223216,160745
215373,89112
127915,40472
96211,12349
240959,46726
443160,463879
256948,44936
255233,28480
374225,415870
395610,7588
307516,36049
404885,438295
443952,393303
11349,11489
182303,23934
453082,17690
496141,446314
242730,38766
339558,351985
338889,26101
264751,344046
192196,268286
69553,62076
207095,33365
286585,148338
166647,155304
