name,status,group_year,movie_id
simms,i,2006,6432572
simms,i,2007,29594386
jerrold,i,1939,6435145
jansen,i,2008,9264265
jansen,i,2012,34350097
jansen,i,1985,6435440
jansen,i,2010,29783704
jata,i,2006,6436682
jacoba,i,1981,6446044
lisl,i,1981,6446044
bibi,i,1981,6446044
gerda,i,1964,6456053
gerda,i,1957,8833565
gerda,i,1979,11101980
yogi,i,2004,8573342
yogi,i,1988,6457520
race,i,1998,7661495
race,i,1988,6457520
race,i,1995,12199605
ludovic,i,2005,6459226
fenn,i,2007,6469252
mathias,t,2012,22789567
mathias,t,2012,23955746
mathias,t,2012,35647254
mathias,i,2006,6470956
mathias,i,1971,22395733
heena,i,2005,26014548
heena,i,1991,6471697
heena,i,2001,6768285
kamini,i,1980,6475757
kamini,i,1977,11055898
kamini,i,1978,20904369
kamini,i,1982,20705636
kamini,i,1983,32053604
meritt,i,2005,6481497
rupa,i,1978,6488515
rupa,i,1985,26615635
jannik,i,2004,6504302
yiorgos,i,2003,6504462
nikolas,i,2003,6504462
apostolos,i,2003,6504462
reinhold,i,1980,6506391
danel,i,1940,6521562
jannat,i,2004,6533368
hyder,i,2004,6533368
hyder,i,2011,31824067
ankush,i,2006,6537640
corina,i,1998,6540216
luvia,i,1998,6540216
khadija,i,2005,6540311
mohit,i,2005,6540311
mohit,i,2004,8077187
mohit,i,2006,16857426
mohit,i,1983,10555927
mohit,i,2000,32190482
levi,t,2008,24526226
levi,t,2008,31910060
levi,t,1969,7024876
levi,b,1981,7238599
levi,i,1999,12501372
levi,i,1988,6542295
levi,i,1997,14326973
levi,i,2000,25682451
mansur,i,2005,6544795
abram,i,1997,6545126
selwyn,i,1979,22550712
selwyn,i,1997,6545126
barakat,i,2006,6557119
azelia,i,2006,6557119
salman,t,2011,29525315
salman,i,1991,6586251
zacharia,i,1971,6589725
shruthi,i,2007,6592085
rigby,i,1996,6594677
miyoko,i,2007,6602116
nihal,i,1999,18497319
nihal,i,2000,6616047
nihal,i,2006,7317504
letitia,i,1952,6619429
letitia,i,1933,18158187
artist,i,2011,27380692
artist,i,1932,23934336
artist,i,2005,20238864
artist,i,1960,10701143
artist,i,1915,6627148
komal,t,1977,11135832
komal,i,2007,6739637
komal,i,1998,9035329
komal,i,1981,9892634
komal,i,2002,9057875
komal,i,2011,33031065
dharma,i,2004,6635718
chella,i,2001,6640066
chella,i,1999,6809387
mariska,i,1991,6643402
herbie,b,1962,6665962
herbie,b,1962,21051852
herbie,i,1956,23713311
herbie,i,1967,19108656
tessie,i,1962,6665962
tessie,i,1924,32176706
tessie,i,1932,19016261
tessie,i,1997,24166716
macklin,t,2012,11541351
macklin,t,2012,20367637
macklin,i,1973,7922200
macklin,i,2001,6685314
tomiko,i,1968,6688421
toshi,i,1968,6688421
cherise,i,2007,12320219
cherise,i,2006,6691690
preethi,i,2008,22451959
preethi,i,2001,6701473
marck,i,1955,6703160
yan,i,2008,16915757
yan,i,2009,22667247
yan,i,2011,31835428
yan,i,1989,28443267
yan,i,1997,9077943
ni,i,2008,6703617
hannan,i,1979,6715066
priyanka,i,2008,19275224
priyanka,i,1995,33353590
priyanka,i,2006,6715844
ashlyn,b,2006,6719022
edeline,i,2006,6719022
geneveive,i,2006,6719022
janessa,b,2009,6719022
janessa,b,2009,19552121
corney,i,1922,6727572
nethra,i,2007,6739637
satyam,i,2003,6739865
satyam,i,1993,19128264
ankita,i,2003,6739865
joycelyn,i,2000,6741028
hernandez,i,2000,6741028
lanisha,i,2000,6741028
pilar,i,2007,12139040
pilar,i,2012,34350243
pilar,i,2009,24795588
pilar,i,2000,6741028
pilar,i,1984,19653659
krister,i,2004,6745357
krister,i,2009,23819636
leela,i,2007,6745617
leela,i,2008,12576817
leela,i,2009,12576808
leela,i,1971,20581162
leela,i,1989,34405687
vani,i,2001,6748447
alia,i,2012,35572558
alia,i,2006,6764111
alia,i,2009,15899775
gowtham,i,2006,6768398
inge,i,2005,6770577
inge,i,2008,27912957
inge,i,1963,23215210
gerardo,b,2000,6778145
gerardo,i,2011,30537664
marga,i,2000,6778145
marga,i,1950,9878799
marga,i,1994,11446718
ronda,t,1952,6780205
giorgi,i,2005,6791799
nandhini,i,1999,6795090
nandhini,i,2008,18895115
prithvi,i,2009,19437772
prithvi,i,2010,27308214
prithvi,i,1992,7335167
prithvi,i,1998,6795107
prithvi,i,1997,29038154
kamali,i,1996,6795132
minor,i,1996,6795134
minor,i,1940,19679775
corrine,i,2007,7352271
corrine,i,2003,6802205
kanwal,i,2006,6809364
swapna,i,1998,6818981
akela,i,1973,6819660
akela,i,1998,13333562
resa,i,2008,6846215
meggie,i,2008,6846215
marquie,i,2000,6856839
danger,i,2011,29384326
danger,i,2005,6868951
mang,i,2005,6868951
mang,i,2008,18406924
abhi,i,2001,6882738
abhi,i,2008,19144344
abhi,i,2009,33489050
gyan,i,2001,6882738
michiel,i,2008,21858669
michiel,i,2006,6883127
royer,i,1949,6893869
luan,i,2006,6899858
payson,i,1994,6933675
payton,i,2009,18774910
payton,i,1958,6935276
payton,i,2001,7057083
riis,i,2007,6941760
malekai,i,2007,6941760
nella,i,1955,6943287
nella,i,1931,17039851
nella,i,1934,33326948
marya,i,1953,6944471
marya,i,1930,21181180
alek,t,1988,26272029
alek,i,2001,6947457
alek,i,2008,28688056
carlie,i,2001,6947457
carlie,i,1930,13064127
jerzy,i,1979,6953611
jerzy,i,2007,20824943
jerzy,i,2011,30348021
jerzy,i,2008,24164728
armstead,i,1979,6953611
nakshatra,i,2006,6961860
jonnie,i,2000,6976850
ker,i,2000,6976850
vijaya,i,1995,26000417
vijaya,i,1991,6981645
colette,i,1951,6983478
colette,i,1985,8922034
spyros,i,2010,22358819
spyros,i,1961,6984559
spyros,i,1986,22225527
rudolf,i,1952,9287656
rudolf,i,2011,32589867
rudolf,i,1990,21103667
rudolf,i,1976,22749943
rudolf,i,1933,33212882
eleni,i,1967,19659317
eleni,i,2005,16091790
eleni,i,1962,7022823
mystic,i,1971,7026014
chanty,i,1971,7026014
colbie,t,2006,7029299
arin,i,2005,7029576
padma,i,2008,14767600
padma,i,2004,35614043
padma,i,1977,15837920
padma,i,2001,9514261
padma,i,1970,20579738
carrington,i,1946,28785543
carrington,i,1956,7048192
rima,i,2007,10466696
rima,i,1959,7052375
rima,i,2010,28081879
rima,i,1988,35474512
kalin,i,1994,22644919
kalin,i,2005,7072005
swathi,i,2007,11052725
swathi,i,2001,7077690
swathi,i,1987,30283732
swathi,i,1985,14918631
keerthi,i,2007,7082486
sargon,i,2009,14097392
sargon,i,2008,7085931
pennington,i,2010,27595410
pennington,i,2006,7089265
pennington,i,2005,30578319
des,i,1981,7092652
lean,i,1961,7096173
masani,i,2007,22891208
raksha,i,1998,13333562
raksha,i,2002,7120916
krish,t,2002,14562213
krish,t,2002,7120916
krish,b,2006,8111774
krish,b,2006,30839645
krish,i,2010,22211995
hrithik,i,2002,7120916
federico,i,2009,29044685
federico,i,2012,36424869
federico,i,1997,20301739
federico,i,1969,7121722
judi,i,2012,31941863
judi,i,2008,7128768
gayle,i,2008,7128768
gayle,i,1963,20002742
gayle,i,2010,32393429
zuko,i,2010,16963505
zuko,i,2006,7133211
nic,i,2010,26099108
nic,i,2006,7133211
nic,i,1999,11461400
nic,i,2011,33281667
september,i,2010,27485768
september,i,2006,7133211
tyner,i,2005,7135168
hoss,i,2011,19787914
hoss,i,2010,25542269
hoss,i,2005,7135168
jonothan,i,2003,7141343
trisha,i,2009,23954729
trisha,i,2006,29563830
caden,b,2008,7167797
keen,i,2008,7167797
carolyne,i,2009,21452659
carolyne,i,1960,7193670
carolyne,i,1970,11524447
sand,i,1960,7193670
sand,i,1970,26006495
tru,i,2007,18138846
lourdes,i,2005,7208007
bronco,i,2010,20825612
bronco,i,2004,7211363
bonita,i,1914,7218799
yukiko,i,1996,7220895
perla,i,1980,7223822
perla,i,1975,11582167
perla,i,1966,27361692
deni,i,2004,7224803
deni,i,2006,8484755
lazelle,i,1912,7226080
amasa,i,1912,7226080
chai,i,1987,21641410
trinidad,i,1981,7238599
merry,i,1981,7238599
merry,i,1969,22346977
deion,i,2007,7261333
kajol,i,1998,17682521
kajol,i,2007,7265427
madan,i,2006,9068710
madan,i,2005,16179581
madan,i,2008,21267409
madan,i,2010,27516539
madan,i,2007,7265427
gwynne,i,1982,7722179
gwynne,i,1924,7267287
aiden,b,2011,30530317
aiden,i,2007,10034941
waldemar,i,2011,31979208
waldemar,i,1980,7277626
waldemar,i,2004,7278140
waldemar,i,1983,7277772
waldemar,i,1996,7277895
meera,t,1971,20433908
meera,i,2009,19620290
meera,i,2011,28731928
meera,i,2006,7286899
meera,i,2010,26745434
meera,i,2001,27067766
caro,i,1960,7299774
ti,i,2008,7319564
amrita,i,2011,33279374
amrita,i,2007,7321868
amrita,i,1969,11253503
amrita,i,2003,20543986
amrita,i,1984,32189402
yash,i,2009,19437772
yash,i,2010,25404496
yash,i,1997,7334454
yash,i,2001,11270245
yash,i,2004,16184187
bhavani,i,1992,7335167
bhavani,i,2008,13734834
bhavani,i,1995,27843485
bhavani,i,2010,20750885
kie,i,2004,7361525
olympia,i,1960,7376439
cordelia,i,2011,27265721
cordelia,i,2006,9734825
cordelia,i,1988,13053198
cordelia,i,1953,7378213
dulcinea,i,1972,7379134
janos,i,1998,7379506
aruna,i,1995,19175262
aruna,i,1975,20903190
aruna,i,1979,31087319
aruna,i,1973,20903375
aruna,i,1966,7395994
mira,i,2007,12714295
mira,i,1998,8770363
mira,i,1997,7409519
mira,i,1971,22383604
mira,i,1990,21956736
cooley,i,2005,7415771
caswell,i,2009,21494032
caswell,i,2005,7415771
caswell,i,2004,12051274
caswell,i,2007,17060199
caswell,i,1943,8857538
rajkumar,i,1997,7424613
xena,i,1998,7430662
tejaswini,i,2001,7489472
tejaswini,i,2010,23810745
abhay,i,2010,23223470
abhay,i,2011,31359825
abhay,i,2001,7489472
abhay,i,2005,21821426
abhay,i,2007,9546734
italo,t,1969,7499930
sathya,i,2003,16167745
ethne,i,2002,7527753
fatma,i,2002,7527753
fatma,i,2008,18416097
abou,i,2002,7527753
abou,i,2005,15132280
sivan,i,2008,26723880
sivan,i,1991,28933121
sivan,i,1983,26588184
sivan,i,2002,7529479
sana,i,2010,12481557
sana,i,2009,30272808
sana,i,2006,7534904
sana,i,2008,22276971
azim,i,2006,7534904
azim,i,2007,12568590
lyda,i,1962,7553781
lyda,i,1969,24356631
archana,i,2007,9308623
archana,i,2001,7558804
archana,i,2009,17884583
archana,i,1974,10699255
archana,i,1983,7876902
bethlehem,i,1997,7570243
irie,i,1999,7580877
saga,i,1999,7580877
yuka,i,1999,7580877
jaclyn,t,2008,7591721
serina,i,1984,7601868
judas,i,1988,7832768
judas,i,1973,7603624
judas,i,2010,27030724
merrell,i,1973,7603624
arizona,i,2005,7607539
rami,i,2005,7607539
kamla,i,1988,7635980
kamla,i,1986,31552848
kamla,i,1985,31533575
kamla,i,1955,24468896
kamla,i,1995,29495341
satori,i,1994,7643463
geralyn,i,2006,7659023
mic,i,1987,7668793
freedom,i,1987,7668793
freedom,i,2011,33743642
vir,i,2003,7670195
vir,i,2009,23592729
sweta,i,1990,33655206
sweta,i,2004,7671705
kavanaugh,i,2003,7677747
kailey,i,2007,7681320
davison,i,2011,7692089
rigg,i,2007,7694669
jasmin,i,1999,18921767
jasmin,i,1998,7697510
jil,i,1998,7697510
tanja,i,1998,7697510
than,i,1998,7697510
neena,i,2008,7701711
neena,i,1987,27267871
neena,i,1961,12220243
rolly,i,2008,7701711
ye,i,2007,12032960
ye,i,1988,23720172
ye,i,2000,7703893
brynn,i,2002,7725336
karel,i,1946,7725707
karel,i,2008,20754177
karel,i,1940,28874271
karel,i,1994,22644923
tereza,i,1988,7758136
ciaran,i,2003,7758165
kainan,i,2008,7758260
yusuf,t,1971,12908588
yusuf,i,2010,24185527
yusuf,i,1993,7759122
yusuf,i,2001,17081891
yusuf,i,1985,19898489
manly,i,1994,7764230
alby,i,2006,7800159
srinivas,i,2008,15233369
srinivas,i,2007,7818551
chari,i,2007,7818551
cally,i,2000,7826014
dooley,i,2008,11046148
mahogany,i,2008,7856287
mahogany,i,2007,8360654
rosy,i,2003,7856493
rosy,i,1984,10658851
rosy,i,1968,10707025
rosy,i,1915,12893335
rosy,i,1980,22100437
jorma,i,1975,7866939
henryk,b,2007,7883438
driscoll,i,2008,14733483
driscoll,i,2010,19942818
driscoll,i,2007,7883438
brace,i,1999,7887331
sarayu,t,2000,7891946
madie,i,1980,7893193
percell,i,2006,7896385
nika,i,2007,7902455
laren,i,2005,7903848
azad,i,2001,31199884
azad,i,2002,7905624
veera,i,2009,18860473
veera,i,2006,7906835
veera,i,2010,29309925
rubens,i,2006,7914630
deegan,t,2006,7921068
jaya,t,1994,15462809
jaya,i,2004,13402244
jaya,i,1979,8036667
jaya,i,1980,7922402
jaya,i,2008,19283683
jaya,i,1977,18891587
culver,i,1949,26541557
culver,i,2004,7936237
culver,i,1941,31706514
viet,i,1981,7949088
woo,i,1981,7949088
woo,i,1991,22882186
kashyap,t,2007,9803762
kashyap,t,2007,7950561
kashyap,i,2002,8077258
zoltan,i,1947,8000000
marleen,i,2005,8013123
dar,i,1967,8037429
inger,i,1963,8056688
anupama,i,2004,8056967
anupama,i,1974,33002345
lisle,i,1956,8057560
bromley,i,2009,11381825
bromley,i,2008,13556309
bromley,i,1956,8057560
dink,i,1956,8057560
kyosuke,i,2000,8062510
rafaella,i,2004,8064530
pablito,i,2012,35586078
pablito,i,2004,8064530
tino,i,1999,8824700
tino,i,1956,12291803
tino,i,2004,8064530
homero,i,2004,8064530
fabiola,i,2004,8064530
narain,i,2004,8077348
usman,i,2004,8077348
usman,i,2009,26876859
haider,i,2007,8120239
haider,i,1982,11051391
stephan,i,2009,8126959
stephan,i,1922,14729260
stephan,i,1943,23310329
quillan,i,1988,8137655
kristina,i,1980,8137954
corie,t,1967,8138535
goldy,i,2011,30481661
goldy,i,1991,8146797
hamsa,i,2007,8150464
deray,i,1994,8153846
deray,i,1974,18521455
rajeev,i,2010,24460261
rajeev,i,2004,8166078
rajeev,i,1964,9976763
rajeev,i,2006,16857426
rajeev,i,2009,24098337
ori,i,2008,17441828
ori,i,2003,8170692
marten,i,1963,11932765
marten,i,1996,24725063
marten,i,1936,8178460
corydon,i,1944,8179777
romney,i,1946,8201962
eiji,i,1984,8205068
vincente,i,2001,8208923
siegfried,i,2008,8219325
bernd,i,1980,8223788
marissa,b,1995,16573952
marissa,b,1995,13144612
marissa,i,2011,34058071
marissa,i,1991,20874323
marissa,i,2006,8227280
marissa,i,2009,26135122
toba,i,1938,8240970
dual,i,1991,8249745
kali,i,2005,14562213
kali,i,1988,8249978
kali,i,1972,10638611
vignesh,i,2007,8265956
nyoka,i,1942,8267711
loraine,i,1979,8280962
winton,i,2012,34025292
winton,i,2001,8316422
winton,i,2000,19032256
arian,i,2007,8317598
finch,i,2009,23810915
finch,i,2007,16652785
finch,i,2011,31269549
kiley,t,1998,26446806
kiley,i,2003,8326277
landis,i,1954,12279512
landis,i,2003,23470870
landis,i,1970,8359892
landis,i,1936,23975295
joi,i,1970,8359892
daytona,i,2007,8360654
duron,i,2007,8364339
aida,i,2009,13165463
aida,i,1953,8376379
prosper,i,2006,8383780
madhav,i,2010,26009166
madhav,i,2008,12332258
madhav,i,2005,17391299
madhav,i,2002,8388648
amrutha,i,2002,8388648
stonewall,i,2003,8398222
jaidev,i,2000,12679879
jaidev,i,2005,8398736
dimitris,i,2001,8401840
dimitris,i,1967,19582571
callan,t,2006,8414299
callan,i,2011,28913522
cherri,i,2004,8418367
balam,i,1991,8422241
sacha,i,1996,8423598
sania,b,2006,8423977
bright,i,2008,8425661
bright,i,2012,32142896
bright,i,1938,28726365
karyn,i,2000,8430856
karyn,i,1980,15131446
manon,i,1968,8438953
manon,i,1933,25403438
xin,i,2005,8443094
ravindra,i,1986,8445219
jarrod,i,2010,26949434
jarrod,i,2007,8448026
kenan,i,2010,29174042
kenan,i,2000,8454884
aleksei,i,1999,8471717
aide,i,2007,8851344
aide,i,1996,8474170
mariann,i,2002,25829182
mariann,i,1964,19802726
mariann,i,1933,8475195
gracia,b,2003,8475649
ignacia,i,2003,8475649
luciana,t,2003,8475649
luciana,i,1959,22078530
matheo,i,2003,8475649
maze,i,2001,8479063
tarika,i,2003,8484720
grantland,i,2000,8495088
darlena,i,1991,8502243
sevon,i,2001,8517247
tangerine,i,2001,8517247
mourad,i,2008,8523825
laetitia,i,2008,8523825
niccolo,i,1990,8529932
niccolo,i,1992,24380314
nathanial,i,2007,8538374
oksana,i,1951,8540791
oksana,i,1972,15657123
rachit,t,2003,8548290
akram,i,2003,8548290
akram,i,2010,28983795
bastion,i,2001,8555713
jasmeet,i,2007,8580865
genesee,i,2006,8582948
lahari,i,2001,8587833
margarethe,i,1995,8601568
urmila,i,2005,9542797
urmila,i,2002,8605430
vaishali,i,2007,8608462
govind,i,2010,25058532
govind,i,2007,8608462
govind,i,2011,32102471
govind,i,2004,27149347
govind,i,2006,8727155
bergen,i,1978,8609643
vision,i,2008,8619888
torunn,t,2008,8619888
azar,i,2008,8619888
krista,i,2010,26248852
krista,i,2006,8620409
krista,i,1996,25724461
mukund,i,1996,8628327
kincade,i,2007,8632979
allana,i,2005,8633398
jac,i,2005,8633398
shera,i,1971,8645960
shera,i,1981,35879715
ole,i,1996,9366011
ole,i,1981,18868736
ole,i,1966,19594199
arlin,i,1966,8658060
grove,i,1966,8658060
jairo,b,2007,8660233
jairo,b,2007,18903759
lejla,i,2003,8676827
petar,i,2003,8676827
petar,i,1985,9055525
petar,i,1962,21690626
mosley,i,2008,8700683
hodge,i,2006,8708612
hodge,i,2008,20747730
rumer,i,2006,8708612
gayatri,i,2011,32701112
gayatri,i,2006,8718670
gayatri,i,2000,29405556
gayatri,i,1981,32024869
gayatri,i,1979,20795591
tulasi,i,2007,8725200
chantrelle,i,1991,8727707
racer,i,2008,8737659
heloise,i,1999,8760676
shine,i,2008,8775743
shine,i,1997,9077943
cappy,i,1953,8781770
anandi,i,2003,8782644
sierra,i,2007,8816501
sierra,i,1954,9140961
cambell,i,2005,8817675
konrad,i,2004,29188071
konrad,i,1935,18013931
konrad,i,1970,29401751
konrad,i,1911,8821499
wirt,t,1911,8821499
belladonna,i,2011,24083267
belladonna,i,1998,8821816
matthias,i,1999,8829690
matthias,i,2009,27661332
matthias,i,2008,10945488
moriya,i,1997,8830252
marigold,i,2006,8848174
jaanvi,t,2006,8848174
lexton,i,2006,8848174
bridgette,i,2007,8851344
chalice,i,1943,8857538
lander,i,1976,8862350
lander,i,1971,22383604
jeevan,i,1989,8888296
jeevan,i,2008,12675919
jeevan,i,1985,17922906
angad,i,2007,8889869
gerhard,i,2011,32589867
gerhard,i,2004,20735684
gerhard,i,1978,8894300
coe,i,1960,14825582
coe,i,1978,8894300
ginnie,i,1987,8897338
ginnie,i,1963,28560611
amalia,i,1914,8906198
manuelita,i,1914,8906198
manuelita,i,1988,21246543
tu,i,1976,8915053
doran,i,2008,8929212
doran,i,2004,24994203
vala,i,2008,8929212
vala,i,2007,16039140
landry,t,2008,8929476
landry,t,2008,8929212
landry,t,2008,11250843
landry,i,2012,32084980
landry,i,2004,24523337
landry,i,2010,25854279
diva,i,2004,9427346
diva,i,1999,8938448
rad,i,1948,8942840
winfield,i,1941,8947775
winfield,i,1981,14514572
salma,i,2012,31804949
salma,i,2009,26655950
salma,i,1983,8948871
salma,i,2002,13579442
salma,i,1970,13632911
pier,i,2007,8949714
joachim,i,2002,8955561
joachim,i,2010,26967686
niels,i,2002,18608517
niels,i,2012,34340018
hanne,i,2002,8955561
emelin,i,1999,8966172
laurey,i,1955,8969928
eller,i,1955,8969928
vegas,i,2009,19824573
vegas,i,1999,8974603
tilman,i,1969,8983054
norberto,i,2009,8983787
estaban,i,2009,8983787
baltazar,i,2009,8983787
malvern,i,1945,8991638
deva,i,2009,16558535
deva,i,2005,13687674
deva,i,1994,9689645
deva,i,1995,14538351
deva,i,2010,24679171
sharda,i,1989,9068066
sharda,i,1978,10731548
sharda,i,1981,10636802
sharda,i,1986,26615659
sharda,i,1992,8993821
thera,i,2002,8994566
marks,i,1988,9001422
marks,i,1984,25662714
tibor,i,2012,35743652
tibor,i,2002,9002071
bartolo,i,2002,9002071
kishan,t,1989,10640559
kishan,t,1989,32269433
kishan,b,1997,10016740
kishan,b,1997,15394941
kishan,b,1997,11713761
kishan,i,1981,35879715
kishan,i,1979,14852498
kishan,i,1999,27471906
kishan,i,1969,10639796
kishan,i,1998,30514264
susanne,b,1969,22320436
susanne,i,2009,33417831
susanne,i,1946,9009864
susanne,i,2006,22661371
susanne,i,1979,22928463
susanne,i,1991,20117139
carola,i,1946,9009864
carola,i,1966,21858411
timm,i,1946,9009864
viren,i,2005,9019114
megumi,i,2008,9019720
dagny,i,2011,9034057
orren,i,2011,9034057
danton,i,2009,18716405
danton,i,1985,9055525
alyson,i,2007,9061009
romi,t,1995,9063572
romi,t,1995,16968512
bin,i,2010,26281666
bin,i,2008,17848676
bin,i,2009,20979761
bin,i,2007,9070689
shradha,i,2007,9070689
arbaaz,i,2007,9070689
fu,i,1997,9077943
fu,i,1979,23132465
sigrid,i,2008,33902347
sigrid,i,1951,9079170
sigrid,i,1966,19594199
kerstin,i,2012,32065969
kerstin,i,1951,9079170
chadman,i,1987,9085417
romer,i,1932,9088038
sheffield,i,1932,9088038
khayman,i,2002,9088886
akasha,i,2002,9088886
tynan,i,1979,9090163
elston,i,2007,9098193
elston,i,1998,15966514
elston,i,2008,22982069
chandani,b,1991,9099565
dinesh,i,2006,9114950
dinesh,i,1983,10594195
dinesh,i,1960,25049137
dinesh,i,1991,9099565
dinesh,i,1988,26887932
deepti,i,2007,9109203
deepti,i,2008,11066455
ahana,t,2006,9112296
ahana,i,2010,31188818
ayaan,t,2006,9112296
ayaan,i,2010,17604448
macon,i,1988,9125100
macon,i,1983,20973286
graves,i,2010,18327360
graves,i,1932,33210995
graves,i,1943,20713868
graves,i,1914,21254215
graves,i,1945,9140497
manya,i,2007,9141195
donaldson,i,1993,31748550
donaldson,i,1953,9411771
donaldson,i,1958,17594022
sharron,i,1959,9143959
sarin,i,2007,9163563
sia,i,2010,24557896
sia,i,2007,9163563
sia,i,2005,22086983
sia,i,2002,12932711
surbhi,i,2004,9167041
gobind,i,2005,9169267
manville,i,1936,9175946
lowman,i,1936,9175946
roque,i,2010,9183160
roque,i,2007,11465464
roque,i,1948,14055212
cougar,i,2010,9183160
suzu,i,2003,9210027
pelham,i,1970,9584164
pelham,i,1921,9220529
giuliano,i,1987,9222642
amantha,i,1957,9223339
carvell,i,1998,9232950
chapin,i,2009,29303092
chapin,i,1937,9244959
hjalmar,i,1934,9245306
hedda,i,2011,31700012
hedda,i,1934,9245306
stover,i,1956,9246010
scipio,i,1934,9253028
arnett,i,1993,9255492
jarman,i,1994,9263475
jarman,i,2009,25472292
margarite,i,1995,9263575
aldous,i,2008,9264265
aldous,i,2010,19861657
jermaine,i,2000,9271903
hines,i,2008,11901104
hines,i,2007,12746058
hines,i,2002,9273330
pavani,i,2006,9286119
juma,i,2010,25657155
juma,i,2003,9290661
carline,i,1985,9299602
avni,i,2007,9307052
sanjiv,i,2004,9311456
xuan,i,2004,9336056
zafar,i,2007,9339569
zafar,i,1993,9913358
whitley,i,1989,9358857
whitley,i,1994,12202956
reade,i,1953,9376918
channel,i,2002,9381820
sheilah,i,1959,9384810
zara,t,2011,31024173
zara,t,2011,9391085
zara,t,2011,24529293
sinh,i,1998,9420496
inderjit,i,1998,9420496
mayur,i,1996,9423251
mayur,i,1977,10890675
guru,i,2008,12918906
guru,i,2007,10848177
guru,i,2011,33066426
guru,i,2009,23398349
guru,i,2006,13864079
sahiba,i,2000,9437838
mardell,i,2007,9441132
alvah,i,1946,9445359
alvah,i,1952,35908377
drury,i,1999,18578563
drury,i,1932,9460139
drury,i,1933,28207790
mitty,i,1947,9478609
domitila,i,1968,9481706
lyon,i,2007,9482929
lyon,i,1967,11612413
mott,i,1973,9498765
zohan,i,2008,9513043
ramya,t,1995,9513537
ramya,i,2009,9650926
aravind,i,1996,11896654
aravind,i,2001,9514127
indu,i,2009,31803110
indu,i,2010,20435658
indu,i,2007,26615804
indu,i,2001,9514261
verne,i,1962,9521170
verne,i,1940,11635629
verne,i,1958,13887546
harish,i,2007,9522233
harish,i,2000,11539531
harish,i,2009,24872954
harish,i,2010,19384107
sanam,i,1994,11713761
sanam,i,2004,9523372
sanam,i,1997,27088127
sanam,i,1990,17111000
soraya,t,2001,12252309
soraya,i,2007,9524860
soraya,i,2008,18662497
soraya,i,1964,24028019
soraya,i,1995,19351700
farid,i,2007,9524860
farid,i,1997,9710883
martina,i,2009,34474667
martina,i,2007,10501850
martina,i,1984,9525919
martina,i,1939,18917940
rolland,i,1973,9535065
tilak,i,2011,31129842
tilak,i,2005,9540571
dray,i,2007,9543722
toliver,i,1995,9550478
vinh,i,1995,9550478
gisella,i,2003,9570811
perl,i,2003,9570811
moshe,i,2003,9570811
ghulam,i,1985,9577427
ghulam,i,1979,20904630
soni,i,1985,9577427
soni,i,1955,11372753
soni,i,1987,12354998
mustafa,i,2007,14941280
mustafa,i,1985,9577427
mustafa,i,1998,22645050
mustafa,i,1987,27930342
mustafa,i,1977,20904009
yuvraj,i,2012,15714214
yuvraj,i,2011,32029122
yuvraj,i,2007,9577780
yuvraj,i,2010,21435933
liborio,i,1962,9598213
rosalia,i,1962,9598213
rosalia,i,1916,20198133
quin,i,2007,9610735
malika,i,1981,9619027
cheena,i,1990,9622468
briar,i,1989,9626476
hema,i,2000,9649668
hema,i,1985,25496382
hema,i,1979,11536207
hema,i,1973,20903442
hema,i,2002,13872901
kannan,t,1997,9649864
kannan,t,1997,9669802
aven,i,1948,9650868
morna,i,1948,9650868
giulio,i,2003,9656635
giulio,i,1985,22225351
giulio,i,1973,22172805
giulio,i,1954,21987063
kasi,i,2002,9667601
kasi,i,2008,15661703
kasi,i,2007,13414003
maha,i,2011,31239628
maha,i,2007,11303780
maha,i,2005,9668032
shwetha,i,2003,9668215
tillman,i,2006,9673848
margarita,i,1986,9676426
margarita,i,1966,25652020
margarita,i,1962,25382069
arno,i,2007,9685139
kanta,i,2003,9687588
ji,i,2007,21086865
ji,i,2004,9691132
ji,i,2011,33022747
ji,i,1998,21169981
mahadev,i,2003,9698112
mahadev,i,2008,26693031
najma,i,2007,16258940
najma,i,1982,9728610
najma,i,2000,14586886
nerissa,i,2006,9734825
nerissa,i,1993,29647426
sula,i,2005,9741865
joon,i,2006,9766869
lydie,i,2007,9770050
satin,i,2012,33194261
satin,i,2007,9770050
satin,i,2009,17673231
hutchinson,i,2007,9770050
vernell,i,2007,9776692
anji,i,1987,9781084
keya,i,2007,9785975
akilan,i,2006,9789564
shabnam,i,2007,9790786
shabnam,i,1987,27930342
jigme,i,1997,9796711
pema,i,1997,9796711
tamura,i,1959,9800451
geet,i,2007,9803762
anshuman,i,2007,9803762
shilo,i,2008,9808649
margaretha,i,1924,9817444
pius,i,2010,9834441
petunia,i,2010,9834441
ollivander,t,2011,31941988
ollivander,t,2011,9834441
clarita,i,2010,10102779
clarita,i,1988,9836112
alois,i,1988,9836112
alois,i,1934,28678250
shep,i,1932,16823746
shep,i,1930,9864788
void,i,2010,9873472
jeana,i,2010,9873472
gal,i,2011,31580657
gal,i,2010,9873472
dany,i,1962,9879162
agim,i,1996,9880808
saajan,i,1990,9889964
giacomo,i,1963,13956956
giacomo,i,1984,9891082
giacomo,i,1976,19937593
giacomo,i,1954,23687831
gurpal,i,2006,9894564
nirmal,i,2005,19423428
nirmal,i,2006,9894564
alexandria,t,1986,18188453
alexandria,t,1986,11841904
